State,County,Violent Crime,Murder and nonnegligent manslaughter,Forcible rape,Robbery,Aggravated assault,Property Crime,Burglary,Larceny-theft,Motor Vehicle Theft,Arson1,
COLORADO - Nonmetropolitan Counties,Crowley,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
COLORADO - Nonmetropolitan Counties,Custer,7.0,0.0,0.0,0.0,7.0,49.0,17.0,26.0,6.0,0.0,
COLORADO - Nonmetropolitan Counties,Delta,36.0,0.0,18.0,2.0,16.0,199.0,32.0,145.0,22.0,1.0,
COLORADO - Nonmetropolitan Counties,Dolores,0.0,0.0,0.0,0.0,0.0,19.0,16.0,2.0,1.0,0.0,
COLORADO - Nonmetropolitan Counties,Eagle,19.0,0.0,0.0,3.0,16.0,434.0,70.0,361.0,3.0,3.0,
COLORADO - Nonmetropolitan Counties,Fremont,68.0,0.0,1.0,2.0,65.0,134.0,52.0,76.0,6.0,1.0,
COLORADO - Nonmetropolitan Counties,Grand,7.0,0.0,0.0,0.0,7.0,156.0,35.0,117.0,4.0,0.0,
COLORADO - Nonmetropolitan Counties,Gunnison,13.0,0.0,0.0,0.0,13.0,32.0,13.0,18.0,1.0,0.0,
COLORADO - Nonmetropolitan Counties,Hinsdale,1.0,0.0,1.0,0.0,0.0,8.0,0.0,7.0,1.0,0.0,
COLORADO - Nonmetropolitan Counties,Huerfano,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,
COLORADO - Nonmetropolitan Counties,Jackson,1.0,0.0,0.0,0.0,1.0,17.0,14.0,2.0,1.0,0.0,
COLORADO - Nonmetropolitan Counties,Kiowa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
COLORADO - Nonmetropolitan Counties,Kit Carson,9.0,0.0,0.0,0.0,9.0,30.0,9.0,21.0,0.0,1.0,
COLORADO - Nonmetropolitan Counties,Lake,5.0,0.0,0.0,0.0,5.0,26.0,7.0,17.0,2.0,0.0,
COLORADO - Nonmetropolitan Counties,La Plata,51.0,0.0,2.0,1.0,48.0,247.0,86.0,142.0,19.0,3.0,
COLORADO - Nonmetropolitan Counties,Lincoln,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
COLORADO - Nonmetropolitan Counties,Logan,4.0,0.0,0.0,0.0,4.0,51.0,5.0,41.0,5.0,0.0,
COLORADO - Nonmetropolitan Counties,Mineral,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,
COLORADO - Nonmetropolitan Counties,Moffat,7.0,0.0,0.0,0.0,7.0,31.0,13.0,15.0,3.0,0.0,
COLORADO - Nonmetropolitan Counties,Montezuma,34.0,0.0,0.0,1.0,33.0,185.0,64.0,98.0,23.0,0.0,
COLORADO - Nonmetropolitan Counties,Montrose,36.0,0.0,2.0,0.0,34.0,136.0,25.0,95.0,16.0,1.0,
COLORADO - Nonmetropolitan Counties,Morgan,3.0,0.0,0.0,3.0,0.0,40.0,10.0,28.0,2.0,3.0,
COLORADO - Nonmetropolitan Counties,Otero,15.0,0.0,1.0,0.0,14.0,58.0,16.0,39.0,3.0,0.0,
COLORADO - Nonmetropolitan Counties,Ouray,4.0,0.0,0.0,0.0,4.0,18.0,4.0,13.0,1.0,0.0,
COLORADO - Nonmetropolitan Counties,Phillips,2.0,0.0,1.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,
COLORADO - Nonmetropolitan Counties,Pitkin,8.0,0.0,2.0,0.0,6.0,79.0,10.0,62.0,7.0,0.0,
COLORADO - Nonmetropolitan Counties,Prowers,2.0,0.0,1.0,0.0,1.0,16.0,3.0,12.0,1.0,0.0,
COLORADO - Nonmetropolitan Counties,Rio Blanco,2.0,0.0,0.0,0.0,2.0,8.0,1.0,6.0,1.0,0.0,
COLORADO - Nonmetropolitan Counties,Rio Grande,16.0,2.0,1.0,0.0,13.0,25.0,9.0,15.0,1.0,0.0,
COLORADO - Nonmetropolitan Counties,Routt,21.0,0.0,0.0,0.0,21.0,99.0,23.0,70.0,6.0,2.0,
COLORADO - Nonmetropolitan Counties,Saguache,12.0,0.0,0.0,0.0,12.0,19.0,5.0,14.0,0.0,2.0,
COLORADO - Nonmetropolitan Counties,San Juan,0.0,0.0,0.0,0.0,0.0,15.0,2.0,13.0,0.0,2.0,
COLORADO - Nonmetropolitan Counties,San Miguel,3.0,0.0,0.0,0.0,3.0,36.0,8.0,24.0,4.0,0.0,
COLORADO - Nonmetropolitan Counties,Sedgwick,4.0,0.0,0.0,0.0,4.0,15.0,6.0,9.0,0.0,0.0,
COLORADO - Nonmetropolitan Counties,Summit,25.0,1.0,8.0,5.0,11.0,376.0,45.0,319.0,12.0,1.0,
COLORADO - Nonmetropolitan Counties,Washington,12.0,0.0,2.0,0.0,10.0,63.0,21.0,34.0,8.0,0.0,
COLORADO - Nonmetropolitan Counties,Yuma,7.0,0.0,3.0,0.0,4.0,21.0,2.0,19.0,0.0,0.0,
DELAWARE - Metropolitan Counties,New Castle County Police Department,1221.0,8.0,69.0,340.0,804.0,6506.0,1864.0,4089.0,553.0,8.0,
FLORIDA - Metropolitan Counties,Alachua,772.0,2.0,49.0,113.0,608.0,3311.0,1220.0,1891.0,200.0,20.0,
FLORIDA - Metropolitan Counties,Baker,63.0,1.0,12.0,8.0,42.0,379.0,68.0,298.0,13.0,1.0,
FLORIDA - Metropolitan Counties,Bay,393.0,6.0,54.0,47.0,286.0,2700.0,738.0,1795.0,167.0,1.0,
FLORIDA - Metropolitan Counties,Brevard,1044.0,4.0,67.0,126.0,847.0,5644.0,1248.0,4123.0,273.0,15.0,
FLORIDA - Metropolitan Counties,Broward,324.0,2.0,22.0,94.0,206.0,1050.0,221.0,746.0,83.0,4.0,
FLORIDA - Metropolitan Counties,Charlotte,439.0,2.0,18.0,59.0,360.0,3821.0,947.0,2702.0,172.0,1.0,
FLORIDA - Metropolitan Counties,Clay,799.0,12.0,44.0,102.0,641.0,4127.0,933.0,3025.0,169.0,44.0,
FLORIDA - Metropolitan Counties,Collier,1000.0,14.0,49.0,188.0,749.0,4971.0,1191.0,3566.0,214.0,17.0,
FLORIDA - Metropolitan Counties,Escambia,2248.0,15.0,167.0,534.0,1532.0,9833.0,2610.0,6593.0,630.0,48.0,
FLORIDA - Metropolitan Counties,Flagler,216.0,3.0,22.0,38.0,153.0,2028.0,525.0,1419.0,84.0,6.0,
FLORIDA - Metropolitan Counties,Gadsden,364.0,2.0,2.0,17.0,343.0,712.0,379.0,331.0,2.0,0.0,
FLORIDA - Metropolitan Counties,Gilchrist,18.0,2.0,0.0,0.0,16.0,207.0,94.0,95.0,18.0,0.0,
FLORIDA - Metropolitan Counties,Hernando,550.0,3.0,46.0,69.0,432.0,4891.0,1372.0,3334.0,185.0,7.0,
FLORIDA - Metropolitan Counties,Hillsborough,3893.0,34.0,166.0,978.0,2715.0,26637.0,7515.0,17141.0,1981.0,47.0,
FLORIDA - Metropolitan Counties,Indian River,304.0,3.0,10.0,46.0,245.0,2727.0,696.0,1925.0,106.0,4.0,
FLORIDA - Metropolitan Counties,Jefferson,82.0,0.0,6.0,2.0,74.0,152.0,65.0,76.0,11.0,1.0,
FLORIDA - Metropolitan Counties,Lake,711.0,2.0,50.0,55.0,604.0,3351.0,1141.0,1981.0,229.0,24.0,
FLORIDA - Metropolitan Counties,Lee,1398.0,20.0,81.0,407.0,890.0,10549.0,3862.0,5931.0,756.0,69.0,
FLORIDA - Metropolitan Counties,Leon,339.0,4.0,18.0,47.0,270.0,1460.0,768.0,607.0,85.0,22.0,
FLORIDA - Metropolitan Counties,Manatee,1874.0,22.0,82.0,396.0,1374.0,9969.0,2459.0,7027.0,483.0,19.0,
FLORIDA - Metropolitan Counties,Marion,1386.0,9.0,120.0,103.0,1154.0,4937.0,1606.0,3063.0,268.0,3.0,
FLORIDA - Metropolitan Counties,Martin,402.0,5.0,14.0,133.0,250.0,2925.0,796.0,2000.0,129.0,15.0,
FLORIDA - Metropolitan Counties,Miami-Dade,7815.0,86.0,273.0,2314.0,5142.0,47849.0,9283.0,33643.0,4923.0,70.0,
FLORIDA - Metropolitan Counties,Nassau,357.0,2.0,2.0,13.0,340.0,1252.0,390.0,776.0,86.0,10.0,
FLORIDA - Metropolitan Counties,Okaloosa,290.0,3.0,28.0,76.0,183.0,3477.0,723.0,2582.0,172.0,3.0,
FLORIDA - Metropolitan Counties,Orange,5885.0,44.0,332.0,1636.0,3873.0,30070.0,9178.0,18260.0,2632.0,0.0,
FLORIDA - Metropolitan Counties,Osceola,954.0,7.0,20.0,105.0,822.0,6195.0,2347.0,3555.0,293.0,1.0,
FLORIDA - Metropolitan Counties,Palm Beach,2656.0,24.0,151.0,812.0,1669.0,18059.0,5095.0,11597.0,1367.0,79.0,
FLORIDA - Metropolitan Counties,Pasco,1443.0,11.0,102.0,338.0,992.0,13392.0,3809.0,8723.0,860.0,92.0,
FLORIDA - Metropolitan Counties,Pinellas,1149.0,9.0,95.0,210.0,835.0,7725.0,1868.0,5404.0,453.0,33.0,
FLORIDA - Metropolitan Counties,Polk,1511.0,16.0,104.0,195.0,1196.0,10648.0,3975.0,6074.0,599.0,0.0,
FLORIDA - Metropolitan Counties,Santa Rosa,211.0,0.0,30.0,17.0,164.0,1483.0,415.0,983.0,85.0,5.0,
FLORIDA - Metropolitan Counties,Sarasota,717.0,8.0,29.0,134.0,546.0,8370.0,2065.0,5922.0,383.0,6.0,
FLORIDA - Metropolitan Counties,Seminole,725.0,6.0,31.0,116.0,572.0,3468.0,987.0,2238.0,243.0,4.0,
FLORIDA - Metropolitan Counties,St. Johns,476.0,3.0,13.0,61.0,399.0,4106.0,961.0,2927.0,218.0,3.0,
FLORIDA - Metropolitan Counties,St. Lucie,286.0,0.0,24.0,44.0,218.0,1779.0,611.0,1086.0,82.0,13.0,
FLORIDA - Metropolitan Counties,Volusia,848.0,7.0,68.0,176.0,597.0,5813.0,1830.0,3518.0,465.0,29.0,
FLORIDA - Metropolitan Counties,Wakulla,124.0,1.0,10.0,12.0,101.0,714.0,187.0,503.0,24.0,0.0,
FLORIDA - Nonmetropolitan Counties,Bradford,115.0,0.0,10.0,8.0,97.0,428.0,207.0,176.0,45.0,3.0,
FLORIDA - Nonmetropolitan Counties,Calhoun,11.0,2.0,1.0,0.0,8.0,65.0,23.0,39.0,3.0,0.0,
FLORIDA - Nonmetropolitan Counties,Citrus,497.0,2.0,26.0,42.0,427.0,2831.0,771.0,1916.0,144.0,26.0,
FLORIDA - Nonmetropolitan Counties,Columbia,179.0,3.0,11.0,18.0,147.0,1274.0,525.0,670.0,79.0,0.0,
FLORIDA - Nonmetropolitan Counties,DeSoto,204.0,0.0,9.0,30.0,165.0,837.0,365.0,444.0,28.0,3.0,
FLORIDA - Nonmetropolitan Counties,Dixie,84.0,0.0,10.0,6.0,68.0,527.0,230.0,279.0,18.0,0.0,
FLORIDA - Nonmetropolitan Counties,Franklin,65.0,0.0,6.0,2.0,57.0,190.0,56.0,130.0,4.0,3.0,
FLORIDA - Nonmetropolitan Counties,Glades,33.0,0.0,2.0,3.0,28.0,217.0,85.0,123.0,9.0,3.0,
FLORIDA - Nonmetropolitan Counties,Gulf,69.0,1.0,3.0,1.0,64.0,154.0,44.0,100.0,10.0,0.0,
FLORIDA - Nonmetropolitan Counties,Hamilton,56.0,1.0,9.0,7.0,39.0,199.0,68.0,119.0,12.0,0.0,
FLORIDA - Nonmetropolitan Counties,Hardee,49.0,0.0,10.0,13.0,26.0,476.0,136.0,312.0,28.0,0.0,
FLORIDA - Nonmetropolitan Counties,Hendry,189.0,5.0,4.0,23.0,157.0,1034.0,586.0,378.0,70.0,6.0,
FLORIDA - Nonmetropolitan Counties,Highlands,144.0,3.0,4.0,22.0,115.0,1805.0,620.0,1097.0,88.0,9.0,
FLORIDA - Nonmetropolitan Counties,Holmes,48.0,0.0,3.0,1.0,44.0,234.0,69.0,139.0,26.0,1.0,
FLORIDA - Nonmetropolitan Counties,Jackson,211.0,1.0,15.0,16.0,179.0,586.0,203.0,347.0,36.0,4.0,
FLORIDA - Nonmetropolitan Counties,Lafayette,24.0,1.0,1.0,3.0,19.0,76.0,37.0,36.0,3.0,0.0,
FLORIDA - Nonmetropolitan Counties,Levy,199.0,1.0,13.0,12.0,173.0,968.0,402.0,503.0,63.0,7.0,
FLORIDA - Nonmetropolitan Counties,Madison,113.0,3.0,4.0,17.0,89.0,303.0,128.0,167.0,8.0,2.0,
FLORIDA - Nonmetropolitan Counties,Monroe,218.0,2.0,10.0,11.0,195.0,2174.0,541.0,1548.0,85.0,0.0,
FLORIDA - Nonmetropolitan Counties,Okeechobee,231.0,3.0,14.0,12.0,202.0,993.0,449.0,514.0,30.0,2.0,
FLORIDA - Nonmetropolitan Counties,Putnam,617.0,2.0,43.0,80.0,492.0,2459.0,1199.0,1109.0,151.0,4.0,
FLORIDA - Nonmetropolitan Counties,Sumter,160.0,1.0,24.0,16.0,119.0,761.0,261.0,467.0,33.0,2.0,
FLORIDA - Nonmetropolitan Counties,Suwannee,129.0,0.0,8.0,3.0,118.0,507.0,157.0,294.0,56.0,1.0,
FLORIDA - Nonmetropolitan Counties,Taylor,74.0,1.0,6.0,0.0,67.0,249.0,164.0,77.0,8.0,1.0,
FLORIDA - Nonmetropolitan Counties,Union,37.0,1.0,4.0,2.0,30.0,122.0,51.0,59.0,12.0,0.0,
FLORIDA - Nonmetropolitan Counties,Walton,155.0,4.0,6.0,7.0,138.0,1082.0,354.0,664.0,64.0,1.0,
FLORIDA - Nonmetropolitan Counties,Washington,12.0,0.0,3.0,0.0,9.0,172.0,56.0,111.0,5.0,0.0,
GEORGIA - Metropolitan Counties,Augusta-Richmond,1039.0,26.0,138.0,696.0,179.0,13925.0,3587.0,8712.0,1626.0,68.0,
GEORGIA - Metropolitan Counties,Bartow,190.0,4.0,19.0,29.0,138.0,2430.0,691.0,1520.0,219.0,0.0,
GEORGIA - Metropolitan Counties,Bibb,175.0,4.0,14.0,44.0,113.0,2343.0,675.0,1464.0,204.0,14.0,
GEORGIA - Metropolitan Counties,Brantley,49.0,0.0,9.0,5.0,35.0,236.0,148.0,86.0,2.0,0.0,
GEORGIA - Metropolitan Counties,Brooks,68.0,1.0,0.0,0.0,67.0,294.0,106.0,146.0,42.0,4.0,
GEORGIA - Metropolitan Counties,Butts,72.0,3.0,12.0,12.0,45.0,522.0,125.0,333.0,64.0,2.0,
GEORGIA - Metropolitan Counties,Carroll,361.0,4.0,22.0,26.0,309.0,1460.0,489.0,833.0,138.0,5.0,
GEORGIA - Metropolitan Counties,Catoosa,56.0,1.0,5.0,7.0,43.0,988.0,231.0,643.0,114.0,1.0,
GEORGIA - Metropolitan Counties,Chatham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
GEORGIA - Metropolitan Counties,Cherokee,108.0,1.0,3.0,11.0,93.0,1521.0,436.0,1014.0,71.0,10.0,
GEORGIA - Metropolitan Counties,Clarke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
GEORGIA - Metropolitan Counties,Clayton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
GEORGIA - Metropolitan Counties,Clayton County Police Department,1145.0,17.0,85.0,485.0,558.0,9444.0,4195.0,3987.0,1262.0,22.0,
GEORGIA - Metropolitan Counties,Cobb,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,
GEORGIA - Metropolitan Counties,Cobb County Police Department,1105.0,19.0,92.0,418.0,576.0,11325.0,3427.0,6840.0,1058.0,52.0,
GEORGIA - Metropolitan Counties,Columbia,119.0,4.0,14.0,42.0,59.0,2269.0,353.0,1795.0,121.0,6.0,
GEORGIA - Metropolitan Counties,Coweta,89.0,3.0,11.0,15.0,60.0,1542.0,506.0,923.0,113.0,3.0,
GEORGIA - Metropolitan Counties,Dade,47.0,0.0,3.0,3.0,41.0,240.0,59.0,154.0,27.0,,
GEORGIA - Metropolitan Counties,Dawson,23.0,2.0,2.0,2.0,17.0,415.0,108.0,278.0,29.0,5.0,
GEORGIA - Metropolitan Counties,DeKalb County Police Department,3578.0,60.0,158.0,2178.0,1182.0,30026.0,9511.0,15982.0,4533.0,140.0,
GEORGIA - Metropolitan Counties,Dougherty,1.0,0.0,0.0,0.0,1.0,81.0,7.0,66.0,8.0,0.0,
GEORGIA - Metropolitan Counties,Douglas,165.0,4.0,10.0,38.0,113.0,2079.0,606.0,1296.0,177.0,6.0,
GEORGIA - Metropolitan Counties,Echols,8.0,0.0,1.0,1.0,6.0,42.0,15.0,26.0,1.0,1.0,
GEORGIA - Metropolitan Counties,Fayette,31.0,1.0,1.0,9.0,20.0,609.0,195.0,377.0,37.0,3.0,
GEORGIA - Metropolitan Counties,Floyd,25.0,0.0,0.0,0.0,25.0,17.0,7.0,10.0,0.0,,
GEORGIA - Metropolitan Counties,Floyd County Police Department,179.0,2.0,4.0,10.0,163.0,1160.0,310.0,746.0,104.0,,
GEORGIA - Metropolitan Counties,Forsyth,86.0,2.0,17.0,18.0,49.0,1975.0,512.0,1369.0,94.0,3.0,
GEORGIA - Metropolitan Counties,Fulton,3.0,0.0,0.0,0.0,3.0,18.0,0.0,17.0,1.0,0.0,
GEORGIA - Metropolitan Counties,Fulton County Police Department,653.0,10.0,42.0,280.0,321.0,5824.0,2236.0,2695.0,893.0,13.0,
GEORGIA - Metropolitan Counties,Glynn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
GEORGIA - Metropolitan Counties,Glynn County Police Department,313.0,14.0,16.0,67.0,216.0,2635.0,610.0,1921.0,104.0,5.0,
GEORGIA - Metropolitan Counties,Gwinnett County Police Department,1978.0,35.0,151.0,1055.0,737.0,18068.0,5484.0,10741.0,1843.0,85.0,
GEORGIA - Metropolitan Counties,Hall,201.0,2.0,24.0,32.0,143.0,2617.0,803.0,1589.0,225.0,11.0,
GEORGIA - Metropolitan Counties,Haralson,89.0,0.0,3.0,2.0,84.0,330.0,72.0,238.0,20.0,,
GEORGIA - Metropolitan Counties,Heard,19.0,0.0,0.0,2.0,17.0,153.0,46.0,79.0,28.0,0.0,
GEORGIA - Metropolitan Counties,Henry County Police Department,248.0,3.0,25.0,85.0,135.0,3953.0,1087.0,2482.0,384.0,14.0,
GEORGIA - Metropolitan Counties,Jasper,13.0,0.0,2.0,1.0,10.0,143.0,58.0,76.0,9.0,0.0,
GEORGIA - Metropolitan Counties,Jones,28.0,0.0,1.0,6.0,21.0,474.0,147.0,286.0,41.0,2.0,
GEORGIA - Metropolitan Counties,Lee,18.0,0.0,1.0,5.0,12.0,456.0,129.0,298.0,29.0,1.0,
GEORGIA - Metropolitan Counties,Liberty,75.0,0.0,8.0,18.0,49.0,513.0,218.0,258.0,37.0,,
GEORGIA - Metropolitan Counties,Madison,106.0,0.0,5.0,7.0,94.0,510.0,53.0,417.0,40.0,0.0,
GEORGIA - Metropolitan Counties,McDuffie,26.0,0.0,0.0,8.0,18.0,322.0,93.0,192.0,37.0,0.0,
GEORGIA - Metropolitan Counties,McIntosh,62.0,0.0,2.0,6.0,54.0,448.0,155.0,259.0,34.0,5.0,
GEORGIA - Metropolitan Counties,Meriwether,31.0,0.0,3.0,7.0,21.0,351.0,101.0,200.0,50.0,0.0,
GEORGIA - Metropolitan Counties,Monroe,13.0,1.0,3.0,5.0,4.0,357.0,137.0,175.0,45.0,,
GEORGIA - Metropolitan Counties,Murray,39.0,1.0,5.0,5.0,28.0,699.0,141.0,495.0,63.0,0.0,
GEORGIA - Metropolitan Counties,Newton,299.0,7.0,7.0,26.0,259.0,1934.0,743.0,989.0,202.0,,
GEORGIA - Metropolitan Counties,Oglethorpe,50.0,1.0,3.0,4.0,42.0,464.0,145.0,298.0,21.0,1.0,
GEORGIA - Metropolitan Counties,Paulding,189.0,0.0,15.0,20.0,154.0,2400.0,571.0,1611.0,218.0,23.0,
GEORGIA - Metropolitan Counties,Pickens,56.0,0.0,7.0,0.0,49.0,389.0,136.0,230.0,23.0,0.0,
GEORGIA - Metropolitan Counties,Pike,9.0,2.0,0.0,2.0,5.0,97.0,33.0,56.0,8.0,0.0,
GEORGIA - Metropolitan Counties,Rockdale,295.0,4.0,11.0,46.0,234.0,2319.0,623.0,1496.0,200.0,7.0,
GEORGIA - Metropolitan Counties,Spalding,117.0,0.0,12.0,25.0,80.0,1281.0,383.0,749.0,149.0,0.0,
GEORGIA - Metropolitan Counties,Walker,254.0,0.0,12.0,5.0,237.0,975.0,352.0,573.0,50.0,0.0,
GEORGIA - Metropolitan Counties,Walton,110.0,7.0,3.0,7.0,93.0,885.0,195.0,581.0,109.0,2.0,
GEORGIA - Metropolitan Counties,Whitfield,203.0,0.0,11.0,10.0,182.0,1646.0,375.0,1213.0,58.0,12.0,
GEORGIA - Metropolitan Counties,Worth,5.0,1.0,0.0,2.0,2.0,211.0,69.0,112.0,30.0,,
GEORGIA - Nonmetropolitan Counties,Baldwin,337.0,2.0,6.0,14.0,315.0,860.0,332.0,512.0,16.0,6.0,
GEORGIA - Nonmetropolitan Counties,Banks,115.0,0.0,0.0,2.0,113.0,522.0,103.0,364.0,55.0,,
GEORGIA - Nonmetropolitan Counties,Ben Hill,18.0,0.0,5.0,1.0,12.0,184.0,78.0,91.0,15.0,0.0,
GEORGIA - Nonmetropolitan Counties,Berrien,11.0,1.0,1.0,0.0,9.0,219.0,55.0,157.0,7.0,1.0,
GEORGIA - Nonmetropolitan Counties,Bleckley2,19.0,0.0,0.0,0.0,19.0,,,82.0,5.0,0.0,
GEORGIA - Nonmetropolitan Counties,Bulloch,32.0,0.0,2.0,8.0,22.0,773.0,275.0,430.0,68.0,1.0,
GEORGIA - Nonmetropolitan Counties,Calhoun,5.0,1.0,1.0,1.0,2.0,35.0,9.0,18.0,8.0,1.0,
GEORGIA - Nonmetropolitan Counties,Camden,43.0,0.0,1.0,3.0,39.0,373.0,96.0,263.0,14.0,,
GEORGIA - Nonmetropolitan Counties,Candler,6.0,0.0,1.0,2.0,3.0,100.0,28.0,62.0,10.0,0.0,
GEORGIA - Nonmetropolitan Counties,Charlton,9.0,0.0,1.0,1.0,7.0,131.0,47.0,73.0,11.0,1.0,
GEORGIA - Nonmetropolitan Counties,Chattooga,38.0,0.0,1.0,1.0,36.0,335.0,103.0,227.0,5.0,,
GEORGIA - Nonmetropolitan Counties,Clinch,4.0,0.0,1.0,1.0,2.0,42.0,19.0,21.0,2.0,2.0,
GEORGIA - Nonmetropolitan Counties,Coffee,52.0,1.0,8.0,13.0,30.0,694.0,219.0,446.0,29.0,,
GEORGIA - Nonmetropolitan Counties,Cook,40.0,1.0,0.0,3.0,36.0,134.0,35.0,87.0,12.0,0.0,
GEORGIA - Nonmetropolitan Counties,Crisp,17.0,2.0,0.0,0.0,15.0,383.0,74.0,277.0,32.0,0.0,
GEORGIA - Nonmetropolitan Counties,Decatur,44.0,2.0,5.0,5.0,32.0,324.0,115.0,203.0,6.0,,
GEORGIA - Nonmetropolitan Counties,Dodge,23.0,2.0,4.0,1.0,16.0,289.0,101.0,164.0,24.0,5.0,
GEORGIA - Nonmetropolitan Counties,Dooly,13.0,0.0,1.0,0.0,12.0,64.0,13.0,48.0,3.0,,
GEORGIA - Nonmetropolitan Counties,Early,26.0,0.0,5.0,3.0,18.0,132.0,58.0,70.0,4.0,0.0,
GEORGIA - Nonmetropolitan Counties,Elbert,35.0,0.0,5.0,3.0,27.0,514.0,155.0,332.0,27.0,0.0,
GEORGIA - Nonmetropolitan Counties,Emanuel,17.0,1.0,0.0,0.0,16.0,294.0,176.0,99.0,19.0,0.0,
GEORGIA - Nonmetropolitan Counties,Fannin,79.0,1.0,5.0,2.0,71.0,459.0,226.0,197.0,36.0,3.0,
GEORGIA - Nonmetropolitan Counties,Franklin,29.0,2.0,3.0,3.0,21.0,377.0,116.0,235.0,26.0,,
GEORGIA - Nonmetropolitan Counties,Gilmer,38.0,0.0,2.0,0.0,36.0,424.0,190.0,208.0,26.0,0.0,
GEORGIA - Nonmetropolitan Counties,Glascock,1.0,0.0,0.0,0.0,1.0,34.0,2.0,24.0,8.0,,
GEORGIA - Nonmetropolitan Counties,Gordon2,,1.0,8.0,6.0,,730.0,186.0,537.0,7.0,0.0,
GEORGIA - Nonmetropolitan Counties,Greene,11.0,0.0,2.0,1.0,8.0,191.0,54.0,112.0,25.0,0.0,
GEORGIA - Nonmetropolitan Counties,Habersham,59.0,0.0,11.0,1.0,47.0,457.0,172.0,251.0,34.0,7.0,
GEORGIA - Nonmetropolitan Counties,Hart,46.0,1.0,0.0,4.0,41.0,356.0,127.0,212.0,17.0,,
GEORGIA - Nonmetropolitan Counties,Irwin,13.0,0.0,3.0,0.0,10.0,123.0,40.0,75.0,8.0,0.0,
GEORGIA - Nonmetropolitan Counties,Jackson,42.0,1.0,5.0,7.0,29.0,887.0,274.0,569.0,44.0,,
GEORGIA - Nonmetropolitan Counties,Jeff Davis,39.0,0.0,7.0,0.0,32.0,373.0,50.0,267.0,56.0,,
GEORGIA - Nonmetropolitan Counties,Jefferson,26.0,0.0,1.0,8.0,17.0,197.0,89.0,89.0,19.0,0.0,
GEORGIA - Nonmetropolitan Counties,Johnson,18.0,0.0,0.0,0.0,18.0,58.0,32.0,17.0,9.0,0.0,
GEORGIA - Nonmetropolitan Counties,Laurens,51.0,0.0,2.0,8.0,41.0,634.0,176.0,372.0,86.0,1.0,
GEORGIA - Nonmetropolitan Counties,Lumpkin,69.0,1.0,4.0,1.0,63.0,492.0,130.0,337.0,25.0,,
GEORGIA - Nonmetropolitan Counties,Macon,0.0,0.0,0.0,0.0,0.0,84.0,40.0,35.0,9.0,0.0,
GEORGIA - Nonmetropolitan Counties,Morgan,13.0,0.0,1.0,2.0,10.0,124.0,37.0,69.0,18.0,0.0,
GEORGIA - Nonmetropolitan Counties,Peach,21.0,2.0,0.0,4.0,15.0,310.0,105.0,165.0,40.0,0.0,
GEORGIA - Nonmetropolitan Counties,Pierce,3.0,0.0,0.0,0.0,3.0,228.0,66.0,138.0,24.0,0.0,
GEORGIA - Nonmetropolitan Counties,Polk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
GEORGIA - Nonmetropolitan Counties,Polk County Police Department,85.0,0.0,11.0,4.0,70.0,779.0,294.0,413.0,72.0,23.0,
GEORGIA - Nonmetropolitan Counties,Pulaski,7.0,1.0,0.0,0.0,6.0,144.0,51.0,93.0,0.0,0.0,
GEORGIA - Nonmetropolitan Counties,Rabun,18.0,0.0,1.0,0.0,17.0,182.0,56.0,117.0,9.0,,
GEORGIA - Nonmetropolitan Counties,Schley,1.0,0.0,1.0,0.0,0.0,26.0,14.0,11.0,1.0,0.0,
GEORGIA - Nonmetropolitan Counties,Seminole,9.0,1.0,0.0,0.0,8.0,104.0,26.0,71.0,7.0,0.0,
GEORGIA - Nonmetropolitan Counties,Stephens,29.0,0.0,2.0,6.0,21.0,628.0,137.0,481.0,10.0,,
GEORGIA - Nonmetropolitan Counties,Stewart,2.0,0.0,0.0,0.0,2.0,5.0,4.0,0.0,1.0,0.0,
GEORGIA - Nonmetropolitan Counties,Tattnall,17.0,1.0,0.0,5.0,11.0,232.0,83.0,127.0,22.0,0.0,
GEORGIA - Nonmetropolitan Counties,Taylor,2.0,0.0,0.0,2.0,0.0,134.0,15.0,115.0,4.0,,
GEORGIA - Nonmetropolitan Counties,Telfair,12.0,2.0,0.0,3.0,7.0,115.0,46.0,64.0,5.0,1.0,
GEORGIA - Nonmetropolitan Counties,Thomas,38.0,0.0,2.0,8.0,28.0,523.0,203.0,269.0,51.0,6.0,
