State,County,Violent crime,Murder and nonnegligent manslaughter,Rape(revised definition)1,Rape(legacydefinition)2,Robbery,Aggravated assault,Property crime,Burglary,Larceny-theft,Motor vehicle theft,Arson3
FLORIDA - Nonmetropolitan Counties,Union,39,1,,1,7,30,153,64,80,9,2
FLORIDA - Nonmetropolitan Counties,Washington,47,0,,2,1,44,253,73,166,14,0
GEORGIA - Metropolitan Counties,Augusta-Richmond,879,28,,85,542,224,11592,3146,7276,1170,51
GEORGIA - Metropolitan Counties,Barrow,269,0,,9,9,251,866,231,572,63,6
GEORGIA - Metropolitan Counties,Bartow,329,0,,13,24,292,2726,821,1703,202,0
GEORGIA - Metropolitan Counties,Bibb,207,3,,13,40,151,2370,542,1649,179,10
GEORGIA - Metropolitan Counties,Brantley,37,1,,9,5,22,326,215,111,0,0
GEORGIA - Metropolitan Counties,Brooks,21,0,,11,1,9,228,84,119,25,0
GEORGIA - Metropolitan Counties,Bryan,41,0,,2,4,35,284,56,217,11,0
GEORGIA - Metropolitan Counties,Butts,40,0,,9,9,22,406,96,268,42,0
GEORGIA - Metropolitan Counties,Catoosa,84,1,,6,14,63,1033,246,682,105,5
GEORGIA - Metropolitan Counties,Chatham,0,0,,0,0,0,0,0,0,0,0
GEORGIA - Metropolitan Counties,Chattahoochee,0,0,,0,0,0,23,19,3,1,1
GEORGIA - Metropolitan Counties,Cherokee,117,3,,24,17,73,1854,604,1126,124,1
GEORGIA - Metropolitan Counties,Clarke,4,0,,0,0,4,1,0,1,0,0
GEORGIA - Metropolitan Counties,Clayton,7,0,,0,1,6,5,0,3,2,0
GEORGIA - Metropolitan Counties,Clayton County Police Department,1157,24,,57,535,541,9580,3777,4478,1325,30
GEORGIA - Metropolitan Counties,Cobb,0,0,,0,0,0,0,0,0,0,0
GEORGIA - Metropolitan Counties,Cobb County Police Department,974,11,,86,397,480,10658,3055,6856,747,34
GEORGIA - Metropolitan Counties,Columbia,68,1,,10,20,37,2297,396,1804,97,11
GEORGIA - Metropolitan Counties,Coweta,86,0,,9,17,60,1419,339,1000,80,7
GEORGIA - Metropolitan Counties,Crawford,42,1,,1,4,36,404,152,233,19,0
GEORGIA - Metropolitan Counties,Dawson,11,0,,0,2,9,374,69,281,24,3
GEORGIA - Metropolitan Counties,DeKalb,0,0,,0,0,0,0,0,0,0,0
GEORGIA - Metropolitan Counties,DeKalb County Police Department,3420,76,,122,1787,1435,30285,9468,15995,4822,176
GEORGIA - Metropolitan Counties,Dougherty,2,0,,2,0,0,122,9,112,1,0
GEORGIA - Metropolitan Counties,Dougherty County Police Department,40,0,,3,9,28,443,171,235,37,0
GEORGIA - Metropolitan Counties,Douglas,174,1,,15,34,124,1915,530,1265,120,2
GEORGIA - Metropolitan Counties,Echols,0,0,,0,0,0,46,20,25,1,0
GEORGIA - Metropolitan Counties,Effingham,38,1,,14,4,19,242,159,61,22,1
GEORGIA - Metropolitan Counties,Fayette,43,3,,4,7,29,579,182,353,44,0
GEORGIA - Metropolitan Counties,Floyd,26,2,,1,0,23,70,18,50,2,
GEORGIA - Metropolitan Counties,Fulton,4,0,,0,0,4,4,1,3,0,1
GEORGIA - Metropolitan Counties,Fulton County Police Department,805,18,,34,379,374,5855,1627,3458,770,9
GEORGIA - Metropolitan Counties,Glynn,0,0,,0,0,0,0,0,0,0,0
GEORGIA - Metropolitan Counties,Glynn County Police Department,230,2,,10,64,154,2680,652,1947,81,2
GEORGIA - Metropolitan Counties,Gwinnett County Police Department,1578,34,,161,662,721,14179,4100,8984,1095,54
GEORGIA - Metropolitan Counties,Hall,187,4,,20,37,126,2357,626,1506,225,21
GEORGIA - Metropolitan Counties,Haralson,123,1,,1,1,120,466,237,171,58,1
GEORGIA - Metropolitan Counties,Harris,19,0,,0,0,19,209,51,151,7,2
GEORGIA - Metropolitan Counties,Heard,21,0,,1,0,20,127,38,76,13,0
GEORGIA - Metropolitan Counties,Henry,18,0,,0,0,18,148,9,138,1,
GEORGIA - Metropolitan Counties,Henry County Police Department,286,5,,26,94,161,4655,1378,2888,389,15
GEORGIA - Metropolitan Counties,Houston,59,2,,6,9,42,996,233,730,33,0
GEORGIA - Metropolitan Counties,Jasper,38,0,,4,0,34,195,75,110,10,0
GEORGIA - Metropolitan Counties,Jones,19,1,,2,2,14,489,138,318,33,4
GEORGIA - Metropolitan Counties,Lamar,24,0,,1,1,22,220,44,158,18,4
GEORGIA - Metropolitan Counties,Lanier,14,0,,2,0,12,124,45,75,4,0
GEORGIA - Metropolitan Counties,Lee,92,1,,1,5,85,630,150,453,27,2
GEORGIA - Metropolitan Counties,Liberty,62,1,,3,4,54,367,107,241,19,0
GEORGIA - Metropolitan Counties,Long,21,1,,10,2,8,275,147,110,18,0
GEORGIA - Metropolitan Counties,Lowndes,102,1,,1,6,94,640,191,416,33,
GEORGIA - Metropolitan Counties,Madison,42,0,,3,7,32,741,191,505,45,6
GEORGIA - Metropolitan Counties,McDuffie,13,1,,1,1,10,283,107,161,15,0
GEORGIA - Metropolitan Counties,McIntosh,25,1,,0,4,20,400,146,231,23,0
GEORGIA - Metropolitan Counties,Meriwether,28,0,,1,0,27,356,119,211,26,1
GEORGIA - Metropolitan Counties,Monroe,25,0,,2,1,22,392,113,244,35,4
GEORGIA - Metropolitan Counties,Morgan,16,0,,2,1,13,196,55,122,19,3
GEORGIA - Metropolitan Counties,Murray,84,1,,5,2,76,752,150,560,42,0
GEORGIA - Metropolitan Counties,Newton,279,4,,13,33,229,1868,774,897,197,11
GEORGIA - Metropolitan Counties,Oconee,37,0,,0,4,33,436,52,355,29,1
GEORGIA - Metropolitan Counties,Oglethorpe,60,1,,12,4,43,444,112,320,12,1
GEORGIA - Metropolitan Counties,Paulding,188,1,,17,23,147,2374,622,1513,239,9
GEORGIA - Metropolitan Counties,Peach,20,0,,0,2,18,276,83,174,19,0
GEORGIA - Metropolitan Counties,Pickens,47,2,,0,0,45,456,109,329,18,0
GEORGIA - Metropolitan Counties,Pike,5,0,,3,0,2,84,40,43,1,0
GEORGIA - Metropolitan Counties,Pulaski,39,0,,2,2,35,255,80,171,4,0
GEORGIA - Metropolitan Counties,Rockdale,246,1,,13,29,203,2302,643,1474,185,1
GEORGIA - Metropolitan Counties,Spalding,146,1,,17,29,99,1549,492,935,122,0
GEORGIA - Metropolitan Counties,Terrell,16,2,,1,1,12,88,21,61,6,2
GEORGIA - Metropolitan Counties,Twiggs,13,0,,0,4,9,166,59,101,6,1
GEORGIA - Metropolitan Counties,Walton,85,0,,6,12,67,1071,301,674,96,2
GEORGIA - Metropolitan Counties,Whitfield,183,1,,12,11,159,1736,548,1106,82,7
GEORGIA - Metropolitan Counties,Worth,5,1,,0,2,2,162,57,92,13,1
GEORGIA - Nonmetropolitan Counties,Appling,19,0,,2,1,16,329,70,250,9,0
GEORGIA - Nonmetropolitan Counties,Baldwin,177,2,,11,5,159,628,151,451,26,0
GEORGIA - Nonmetropolitan Counties,Banks,49,0,,2,1,46,523,94,401,28,0
GEORGIA - Nonmetropolitan Counties,Ben Hill,26,0,,11,3,12,151,35,103,13,0
GEORGIA - Nonmetropolitan Counties,Berrien,9,0,,3,1,5,167,42,118,7,0
GEORGIA - Nonmetropolitan Counties,Bleckley,9,0,,2,1,6,131,50,76,5,0
GEORGIA - Nonmetropolitan Counties,Bulloch,29,2,,5,10,12,734,192,503,39,0
GEORGIA - Nonmetropolitan Counties,Camden,50,0,,0,6,44,387,87,289,11,1
GEORGIA - Nonmetropolitan Counties,Charlton,15,0,,2,0,13,106,28,73,5,2
GEORGIA - Nonmetropolitan Counties,Chattooga,38,0,,1,0,37,391,130,250,11,0
GEORGIA - Nonmetropolitan Counties,Clay,2,0,,0,0,2,2,2,0,0,0
GEORGIA - Nonmetropolitan Counties,Clinch,5,0,,0,2,3,67,20,47,0,1
GEORGIA - Nonmetropolitan Counties,Coffee,65,3,,4,11,47,840,221,588,31,7
GEORGIA - Nonmetropolitan Counties,Cook,8,0,,1,2,5,116,56,55,5,0
GEORGIA - Nonmetropolitan Counties,Crisp,20,0,,0,8,12,371,76,284,11,0
GEORGIA - Nonmetropolitan Counties,Decatur,38,1,,0,2,35,336,102,219,15,0
GEORGIA - Nonmetropolitan Counties,Dodge,31,0,,4,0,27,376,114,250,12,0
GEORGIA - Nonmetropolitan Counties,Dooly,11,0,,0,5,6,71,11,56,4,0
GEORGIA - Nonmetropolitan Counties,Early,16,1,,1,2,12,133,40,91,2,0
GEORGIA - Nonmetropolitan Counties,Elbert,31,2,,2,7,20,455,127,301,27,0
GEORGIA - Nonmetropolitan Counties,Emanuel,3,0,,0,0,3,366,90,242,34,0
GEORGIA - Nonmetropolitan Counties,Evans,9,0,,0,2,7,36,18,11,7,0
GEORGIA - Nonmetropolitan Counties,Fannin,69,0,,3,0,66,364,134,203,27,4
GEORGIA - Nonmetropolitan Counties,Franklin,9,0,,1,6,2,352,115,216,21,0
GEORGIA - Nonmetropolitan Counties,Gilmer,54,0,,5,0,49,407,117,279,11,0
GEORGIA - Nonmetropolitan Counties,Gordon,149,4,,8,5,132,732,208,479,45,0
GEORGIA - Nonmetropolitan Counties,Grady,20,0,,0,2,18,168,45,112,11,0
GEORGIA - Nonmetropolitan Counties,Greene,19,1,,0,0,18,205,39,164,2,0
GEORGIA - Nonmetropolitan Counties,Habersham,33,0,,3,0,30,495,203,267,25,0
GEORGIA - Nonmetropolitan Counties,Hancock,0,0,,0,0,0,72,18,48,6,0
GEORGIA - Nonmetropolitan Counties,Hart,65,0,,3,4,58,477,141,328,8,0
GEORGIA - Nonmetropolitan Counties,Irwin,13,0,,3,0,10,114,48,62,4,0
GEORGIA - Nonmetropolitan Counties,Jackson,69,0,,9,7,53,892,175,672,45,2
GEORGIA - Nonmetropolitan Counties,Jeff Davis,76,1,,0,3,72,257,65,183,9,2
GEORGIA - Nonmetropolitan Counties,Jefferson,17,0,,0,3,14,170,74,90,6,0
GEORGIA - Nonmetropolitan Counties,Johnson,15,0,,0,0,15,90,33,52,5,0
GEORGIA - Nonmetropolitan Counties,Laurens,34,3,,2,7,22,766,235,492,39,1
GEORGIA - Nonmetropolitan Counties,Lumpkin,79,0,,9,2,68,428,117,283,28,2
GEORGIA - Nonmetropolitan Counties,Macon,0,0,,0,0,0,85,33,43,9,0
GEORGIA - Nonmetropolitan Counties,Miller,5,0,,0,0,5,34,9,19,6,1
GEORGIA - Nonmetropolitan Counties,Mitchell,34,0,,2,2,30,204,63,132,9,0
GEORGIA - Nonmetropolitan Counties,Pierce,32,0,,1,0,31,236,97,128,11,0
GEORGIA - Nonmetropolitan Counties,Polk,0,0,,0,0,0,0,0,0,0,0
GEORGIA - Nonmetropolitan Counties,Polk County Police Department,52,1,,6,5,40,671,277,340,54,5
GEORGIA - Nonmetropolitan Counties,Putnam,71,0,,2,3,66,346,127,213,6,1
GEORGIA - Nonmetropolitan Counties,Rabun,9,1,,0,0,8,235,71,154,10,0
GEORGIA - Nonmetropolitan Counties,Schley,2,0,,0,0,2,24,8,15,1,0
GEORGIA - Nonmetropolitan Counties,Screven,14,1,,1,0,12,225,74,132,19,0
GEORGIA - Nonmetropolitan Counties,Seminole,22,1,,1,2,18,92,26,65,1,0
GEORGIA - Nonmetropolitan Counties,Stephens,32,3,,3,3,23,413,122,275,16,0
GEORGIA - Nonmetropolitan Counties,Stewart,1,0,,0,1,0,20,16,4,0,0
GEORGIA - Nonmetropolitan Counties,Sumter,15,0,,4,2,9,341,111,218,12,0
GEORGIA - Nonmetropolitan Counties,Talbot,5,1,,0,3,1,87,22,61,4,0
GEORGIA - Nonmetropolitan Counties,Taliaferro,3,0,,0,0,3,58,24,28,6,0
GEORGIA - Nonmetropolitan Counties,Taylor,8,0,,0,1,7,91,44,45,2,1
GEORGIA - Nonmetropolitan Counties,Thomas,46,1,,3,9,33,513,156,310,47,6
GEORGIA - Nonmetropolitan Counties,Tift,97,5,,9,12,71,703,152,517,34,8
GEORGIA - Nonmetropolitan Counties,Toombs,21,1,,5,1,14,178,71,91,16,1
GEORGIA - Nonmetropolitan Counties,Towns,13,0,,0,0,13,124,24,97,3,0
GEORGIA - Nonmetropolitan Counties,Treutlen,4,0,,0,0,4,76,26,50,0,0
GEORGIA - Nonmetropolitan Counties,Troup,30,2,,4,4,20,712,172,503,37,1
GEORGIA - Nonmetropolitan Counties,Turner,9,0,,1,0,8,96,27,65,4,2
GEORGIA - Nonmetropolitan Counties,Union,18,0,,0,1,17,275,93,169,13,5
GEORGIA - Nonmetropolitan Counties,Upson,20,0,,4,7,9,430,163,250,17,
GEORGIA - Nonmetropolitan Counties,Ware,85,1,,4,12,68,731,194,499,38,0
GEORGIA - Nonmetropolitan Counties,Warren,18,0,,0,0,18,36,12,21,3,0
GEORGIA - Nonmetropolitan Counties,Washington,24,1,,0,2,21,172,52,117,3,2
GEORGIA - Nonmetropolitan Counties,Wayne,129,5,,6,7,111,840,207,618,15,0
GEORGIA - Nonmetropolitan Counties,Webster,1,0,,0,0,1,42,23,16,3,0
GEORGIA - Nonmetropolitan Counties,White,26,1,,5,1,19,411,177,214,20,0
GEORGIA - Nonmetropolitan Counties,Wilcox,17,0,,3,1,13,97,45,46,6,0
GEORGIA - Nonmetropolitan Counties,Wilkes,5,1,,1,0,3,20,6,14,0,
GEORGIA - Nonmetropolitan Counties,Wilkinson,8,0,,0,0,8,86,41,39,6,0
HAWAII - Metropolitan Counties,Maui Police Department,411,5,,44,115,247,6003,1067,4419,517,73
IDAHO - Metropolitan Counties,Ada,128,0,,17,6,105,1036,248,758,30,10
IDAHO - Metropolitan Counties,Bannock,15,2,,2,0,11,85,27,56,2,0
IDAHO - Metropolitan Counties,Boise,15,0,,2,2,11,154,32,109,13,1
IDAHO - Metropolitan Counties,Bonneville,61,0,,15,2,44,688,147,514,27,2
IDAHO - Metropolitan Counties,Butte,5,0,,0,0,5,1,0,1,0,0
IDAHO - Metropolitan Counties,Canyon,92,1,,14,5,72,583,247,294,42,5
IDAHO - Metropolitan Counties,Franklin,2,0,,1,0,1,26,1,25,0,0
IDAHO - Metropolitan Counties,Gem,8,0,,0,0,8,34,18,14,2,0
IDAHO - Metropolitan Counties,Jefferson,13,0,,2,0,11,81,19,53,9,0
IDAHO - Metropolitan Counties,Kootenai,88,1,,18,3,66,1409,472,871,66,13
IDAHO - Metropolitan Counties,Nez Perce,7,0,,2,0,5,113,32,77,4,1
IDAHO - Metropolitan Counties,Owyhee,13,1,,4,0,8,93,26,58,9,2
IDAHO - Nonmetropolitan Counties,Adams,1,0,,0,0,1,16,3,13,0,0
IDAHO - Nonmetropolitan Counties,Bear Lake,2,0,,0,0,2,28,6,21,1,1
IDAHO - Nonmetropolitan Counties,Benewah,12,0,,0,0,12,55,28,22,5,2
IDAHO - Nonmetropolitan Counties,Bingham,38,0,,8,1,29,283,82,182,19,3
IDAHO - Nonmetropolitan Counties,Blaine,8,0,,0,0,8,33,14,14,5,1
IDAHO - Nonmetropolitan Counties,Bonner,30,1,,2,1,26,451,183,224,44,0
IDAHO - Nonmetropolitan Counties,Boundary,7,0,,0,0,7,106,67,32,7,0
IDAHO - Nonmetropolitan Counties,Camas,1,0,,0,0,1,9,3,6,0,0
IDAHO - Nonmetropolitan Counties,Caribou,2,0,,1,0,1,23,9,13,1,0
IDAHO - Nonmetropolitan Counties,Cassia,34,2,,9,1,22,354,70,268,16,0
IDAHO - Nonmetropolitan Counties,Clark,0,0,,0,0,0,8,3,5,0,0
IDAHO - Nonmetropolitan Counties,Clearwater,7,0,,0,0,7,99,12,86,1,0
IDAHO - Nonmetropolitan Counties,Custer,1,0,,1,0,0,14,2,12,0,0
IDAHO - Nonmetropolitan Counties,Elmore,10,0,,0,0,10,92,22,66,4,1
IDAHO - Nonmetropolitan Counties,Fremont,7,0,,2,0,5,79,20,56,3,0
IDAHO - Nonmetropolitan Counties,Gooding,13,0,,4,0,9,55,24,27,4,1
IDAHO - Nonmetropolitan Counties,Idaho,21,0,,0,0,21,85,29,51,5,1
IDAHO - Nonmetropolitan Counties,Jerome,19,0,,6,1,12,145,71,65,9,1
IDAHO - Nonmetropolitan Counties,Latah,25,0,,6,0,19,170,72,90,8,1
IDAHO - Nonmetropolitan Counties,Lemhi,4,0,,1,0,3,19,5,14,0,0
IDAHO - Nonmetropolitan Counties,Lewis,0,0,,0,0,0,21,8,10,3,0
IDAHO - Nonmetropolitan Counties,Lincoln,5,0,,1,0,4,8,5,2,1,0
IDAHO - Nonmetropolitan Counties,Madison,21,1,,7,0,13,91,24,66,1,0
IDAHO - Nonmetropolitan Counties,Minidoka,14,0,,5,1,8,198,59,118,21,2
IDAHO - Nonmetropolitan Counties,Oneida,1,0,,0,0,1,26,6,19,1,0
IDAHO - Nonmetropolitan Counties,Payette,17,0,,1,0,16,127,45,74,8,0
IDAHO - Nonmetropolitan Counties,Power,4,0,,0,0,4,41,6,35,0,0
IDAHO - Nonmetropolitan Counties,Shoshone,23,0,,1,0,22,150,50,86,14,0
IDAHO - Nonmetropolitan Counties,Teton,6,0,,2,0,4,52,22,29,1,0
IDAHO - Nonmetropolitan Counties,Twin Falls,33,4,,2,1,26,183,87,82,14,5
IDAHO - Nonmetropolitan Counties,Valley,9,0,,3,0,6,72,21,49,2,1
IDAHO - Nonmetropolitan Counties,Washington,2,0,,0,0,2,29,14,13,2,0
ILLINOIS - Metropolitan Counties,Alexander,19,0,,1,1,17,64,12,46,6,1
ILLINOIS - Metropolitan Counties,Bond,3,0,,0,1,2,110,34,71,5,0
ILLINOIS - Metropolitan Counties,Champaign,100,1,,27,5,67,715,238,460,17,9
ILLINOIS - Metropolitan Counties,Clinton,3,0,,1,0,2,106,14,88,4,0
ILLINOIS - Metropolitan Counties,Cook,267,1,,27,40,199,1166,384,684,98,16
ILLINOIS - Metropolitan Counties,De Kalb,24,0,,2,1,21,255,40,208,7,0
ILLINOIS - Metropolitan Counties,De Witt,10,0,,1,1,8,55,13,42,0,1
ILLINOIS - Metropolitan Counties,Du Page,73,0,,3,16,54,1120,288,773,59,1
ILLINOIS - Metropolitan Counties,Ford,35,0,,9,1,25,93,35,57,1,0
ILLINOIS - Metropolitan Counties,Grundy,4,0,,3,0,1,194,59,130,5,7
ILLINOIS - Metropolitan Counties,Henry,4,0,,0,0,4,115,27,87,1,1
ILLINOIS - Metropolitan Counties,Jackson,28,1,,3,0,24,312,97,196,19,1
ILLINOIS - Metropolitan Counties,Kane,58,0,,15,2,41,526,189,319,18,15
ILLINOIS - Metropolitan Counties,Kankakee,47,1,,8,4,34,474,169,278,27,12
ILLINOIS - Metropolitan Counties,Kendall,58,0,,16,0,42,295,86,202,7,1
ILLINOIS - Metropolitan Counties,Lake,68,2,,9,10,47,1760,451,1236,73,4
ILLINOIS - Metropolitan Counties,Macon,54,0,,13,2,39,382,122,250,10,1
ILLINOIS - Metropolitan Counties,Macoupin,4,0,,0,0,4,228,72,151,5,1
ILLINOIS - Metropolitan Counties,Madison,58,0,,5,9,44,718,256,437,25,4
ILLINOIS - Metropolitan Counties,Marshall,10,0,,0,1,9,54,34,18,2,2
ILLINOIS - Metropolitan Counties,McHenry,85,0,,28,5,52,613,190,422,1,12
ILLINOIS - Metropolitan Counties,McLean,36,0,,6,1,29,192,73,104,15,2
ILLINOIS - Metropolitan Counties,Mercer,29,1,,4,3,21,141,59,79,3,1
ILLINOIS - Metropolitan Counties,Monroe,5,0,,3,0,2,92,26,64,2,0
ILLINOIS - Metropolitan Counties,Peoria,125,3,,20,11,91,966,263,670,33,6
ILLINOIS - Metropolitan Counties,Piatt,18,0,,7,1,10,109,48,57,4,2
ILLINOIS - Metropolitan Counties,Rock Island,27,0,,1,3,23,336,99,236,1,1
ILLINOIS - Metropolitan Counties,Sangamon,173,2,,27,23,121,867,286,543,38,8
ILLINOIS - Metropolitan Counties,Stark,5,0,,0,0,5,69,24,41,4,1
ILLINOIS - Metropolitan Counties,St. Clair,90,1,,30,20,39,831,341,429,61,16
ILLINOIS - Metropolitan Counties,Tazewell,6,0,,0,2,4,250,71,169,10,1
ILLINOIS - Metropolitan Counties,Vermilion,49,1,,10,0,38,600,178,390,32,2
ILLINOIS - Metropolitan Counties,Will,154,6,,24,26,98,1426,521,827,78,18
ILLINOIS - Metropolitan Counties,Williamson,18,0,,6,3,9,334,103,205,26,1
ILLINOIS - Metropolitan Counties,Winnebago,139,1,,35,19,84,1026,340,625,61,7
ILLINOIS - Metropolitan Counties,Woodford,11,0,,3,0,8,198,50,140,8,1
ILLINOIS - Nonmetropolitan Counties,Adams,19,0,,4,0,15,262,63,195,4,1
ILLINOIS - Nonmetropolitan Counties,Brown,10,0,,0,0,10,16,8,7,1,1
ILLINOIS - Nonmetropolitan Counties,Bureau,23,0,,7,1,15,211,77,126,8,5
ILLINOIS - Nonmetropolitan Counties,Carroll,0,0,,0,0,0,87,20,67,0,0
ILLINOIS - Nonmetropolitan Counties,Cass,7,0,,1,0,6,7,1,6,0,0
ILLINOIS - Nonmetropolitan Counties,Clark,5,0,,2,0,3,52,25,27,0,2
ILLINOIS - Nonmetropolitan Counties,Clay,1,0,,1,0,0,83,32,49,2,1
ILLINOIS - Nonmetropolitan Counties,Coles,12,0,,1,0,11,83,14,65,4,1
ILLINOIS - Nonmetropolitan Counties,Cumberland,3,0,,0,0,3,33,13,19,1,1
ILLINOIS - Nonmetropolitan Counties,Douglas,14,0,,1,0,13,72,39,31,2,1
ILLINOIS - Nonmetropolitan Counties,Edgar,22,0,,0,0,22,93,52,39,2,1
ILLINOIS - Nonmetropolitan Counties,Edwards,10,0,,0,0,10,41,14,26,1,0
ILLINOIS - Nonmetropolitan Counties,Effingham,8,0,,0,0,8,154,27,120,7,1
ILLINOIS - Nonmetropolitan Counties,Fayette,4,0,,4,0,0,119,34,83,2,1
ILLINOIS - Nonmetropolitan Counties,Franklin,8,0,,0,0,8,302,96,185,21,1
ILLINOIS - Nonmetropolitan Counties,Fulton,8,0,,2,0,6,189,58,125,6,0
ILLINOIS - Nonmetropolitan Counties,Greene,2,0,,0,0,2,46,19,26,1,0
ILLINOIS - Nonmetropolitan Counties,Henderson,32,0,,0,1,31,141,56,85,0,1
ILLINOIS - Nonmetropolitan Counties,Iroquois,12,1,,4,0,7,203,61,134,8,1
ILLINOIS - Nonmetropolitan Counties,Jefferson,55,0,,1,1,53,292,108,171,13,7
ILLINOIS - Nonmetropolitan Counties,Jo Daviess,7,0,,7,0,0,112,37,71,4,0
ILLINOIS - Nonmetropolitan Counties,Johnson,26,0,,0,1,25,91,14,72,5,0
ILLINOIS - Nonmetropolitan Counties,Knox,21,0,,2,0,19,207,79,124,4,0
ILLINOIS - Nonmetropolitan Counties,La Salle,30,0,,11,3,16,416,147,253,16,4
ILLINOIS - Nonmetropolitan Counties,Lawrence,6,0,,1,0,5,24,10,14,0,0
ILLINOIS - Nonmetropolitan Counties,Livingston,25,0,,9,3,13,275,59,211,5,89
ILLINOIS - Nonmetropolitan Counties,Logan,17,0,,3,0,14,138,61,72,5,1
ILLINOIS - Nonmetropolitan Counties,Marion,15,0,,3,0,12,282,89,168,25,1
ILLINOIS - Nonmetropolitan Counties,Mason,24,0,,3,2,19,118,30,79,9,0
ILLINOIS - Nonmetropolitan Counties,Massac,5,1,,0,0,4,81,23,54,4,0
ILLINOIS - Nonmetropolitan Counties,McDonough,4,0,,0,0,4,86,17,69,0,0
ILLINOIS - Nonmetropolitan Counties,Montgomery,65,0,,3,1,61,124,39,83,2,1
ILLINOIS - Nonmetropolitan Counties,Morgan,18,0,,7,1,10,111,58,52,1,1
ILLINOIS - Nonmetropolitan Counties,Moultrie,6,0,,2,0,4,70,20,49,1,0
ILLINOIS - Nonmetropolitan Counties,Ogle,13,1,,0,1,11,189,59,126,4,2
ILLINOIS - Nonmetropolitan Counties,Perry,16,0,,1,0,15,61,24,35,2,3
ILLINOIS - Nonmetropolitan Counties,Pike,2,0,,2,0,0,39,9,29,1,0
ILLINOIS - Nonmetropolitan Counties,Pulaski,20,0,,3,2,15,65,27,37,1,0
ILLINOIS - Nonmetropolitan Counties,Putnam,2,0,,2,0,0,50,10,36,4,0
ILLINOIS - Nonmetropolitan Counties,Saline,15,0,,0,0,15,126,29,86,11,1
ILLINOIS - Nonmetropolitan Counties,Schuyler,6,0,,0,0,6,7,2,5,0,0
ILLINOIS - Nonmetropolitan Counties,Scott,0,0,,0,0,0,34,9,25,0,1
ILLINOIS - Nonmetropolitan Counties,Shelby,7,0,,0,0,7,116,35,73,8,1
ILLINOIS - Nonmetropolitan Counties,Stephenson,9,0,,4,1,4,180,58,119,3,1
ILLINOIS - Nonmetropolitan Counties,Union,12,0,,0,0,12,94,17,73,4,0
ILLINOIS - Nonmetropolitan Counties,Wabash,2,0,,0,0,2,40,11,27,2,0
ILLINOIS - Nonmetropolitan Counties,Warren,4,0,,0,0,4,94,38,55,1,1
ILLINOIS - Nonmetropolitan Counties,Wayne,17,0,,0,0,17,122,39,81,2,2
ILLINOIS - Nonmetropolitan Counties,White,15,2,,1,0,12,132,35,87,10,0
ILLINOIS - Nonmetropolitan Counties,Whiteside,18,0,,1,0,17,251,65,178,8,0
INDIANA - Metropolitan Counties,Allen,70,2,,8,14,46,1022,203,760,59,1
INDIANA - Metropolitan Counties,Bartholomew,51,0,,6,3,42,534,120,362,52,0
INDIANA - Metropolitan Counties,Boone,1,0,,0,0,1,127,47,80,0,1
INDIANA - Metropolitan Counties,Brown,2,1,,1,0,0,84,38,41,5,1
INDIANA - Metropolitan Counties,Delaware,38,0,,1,1,36,489,181,286,22,2
INDIANA - Metropolitan Counties,Elkhart,46,3,,13,19,11,1411,428,895,88,11
INDIANA - Metropolitan Counties,Floyd,5,0,,1,1,3,627,136,450,41,0
INDIANA - Metropolitan Counties,Hancock,14,0,,5,2,7,273,113,143,17,1
INDIANA - Metropolitan Counties,Harrison,24,0,,2,4,18,400,100,267,33,0
INDIANA - Metropolitan Counties,Howard,39,0,,2,1,36,453,208,239,6,0
INDIANA - Metropolitan Counties,Johnson,68,0,,1,10,57,735,163,553,19,3
INDIANA - Metropolitan Counties,Lake,59,2,,5,10,42,1106,278,739,89,0
INDIANA - Metropolitan Counties,Monroe,53,1,,18,5,29,911,239,592,80,3
INDIANA - Metropolitan Counties,Newton,11,0,,0,0,11,204,74,121,9,1
INDIANA - Metropolitan Counties,Porter,46,2,,4,4,36,893,184,659,50,2
INDIANA - Metropolitan Counties,Shelby,14,0,,1,1,12,296,109,171,16,2
INDIANA - Metropolitan Counties,St. Joseph,122,0,,13,17,92,1309,368,871,70,6
INDIANA - Metropolitan Counties,Sullivan,8,0,,1,0,7,316,59,240,17,0
INDIANA - Metropolitan Counties,Tippecanoe,38,0,,13,2,23,725,203,485,37,5
INDIANA - Metropolitan Counties,Vermillion,13,0,,1,0,12,65,23,40,2,0
INDIANA - Metropolitan Counties,Vigo,33,2,,7,5,19,1144,276,816,52,7
INDIANA - Metropolitan Counties,Warrick,117,0,,8,5,104,692,97,564,31,2
INDIANA - Metropolitan Counties,Wells,1,0,,0,0,1,168,53,112,3,0
INDIANA - Nonmetropolitan Counties,Blackford,1,0,,1,0,0,61,26,32,3,0
INDIANA - Nonmetropolitan Counties,Cass,7,0,,0,2,5,275,74,197,4,0
INDIANA - Nonmetropolitan Counties,Clinton,24,0,,5,5,14,303,78,201,24,1
INDIANA - Nonmetropolitan Counties,Crawford,2,0,,0,0,2,112,103,5,4,0
INDIANA - Nonmetropolitan Counties,Daviess,5,0,,0,0,5,114,44,51,19,0
INDIANA - Nonmetropolitan Counties,Franklin,1,0,,0,0,1,179,88,84,7,0
INDIANA - Nonmetropolitan Counties,Fulton,12,0,,1,3,8,121,40,68,13,0
INDIANA - Nonmetropolitan Counties,Gibson,14,0,,4,0,10,188,42,136,10,3
