State,County,Violent crime,Murder and nonnegligent manslaughter,Forcible rape,Robbery,Aggravated assault,Property crime,Burglary,Larceny-theft,Motor vehicle theft,Arson1,
COLORADO - Nonmetropolitan Counties,Cheyenne,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,
COLORADO - Nonmetropolitan Counties,Crowley,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,
COLORADO - Nonmetropolitan Counties,Custer,7.0,0.0,0.0,0.0,7.0,33.0,8.0,23.0,2.0,0.0,
COLORADO - Nonmetropolitan Counties,Delta,19.0,0.0,7.0,0.0,12.0,120.0,25.0,86.0,9.0,2.0,
COLORADO - Nonmetropolitan Counties,Dolores,3.0,0.0,1.0,0.0,2.0,22.0,13.0,7.0,2.0,0.0,
COLORADO - Nonmetropolitan Counties,Eagle,25.0,0.0,4.0,0.0,21.0,386.0,90.0,296.0,0.0,4.0,
COLORADO - Nonmetropolitan Counties,Fremont,36.0,0.0,0.0,1.0,35.0,237.0,96.0,131.0,10.0,2.0,
COLORADO - Nonmetropolitan Counties,Grand,10.0,0.0,0.0,0.0,10.0,89.0,10.0,79.0,0.0,0.0,
COLORADO - Nonmetropolitan Counties,Gunnison,8.0,0.0,0.0,0.0,8.0,32.0,7.0,23.0,2.0,0.0,
COLORADO - Nonmetropolitan Counties,Hinsdale,1.0,0.0,0.0,0.0,1.0,12.0,4.0,8.0,0.0,0.0,
COLORADO - Nonmetropolitan Counties,Huerfano,3.0,0.0,0.0,0.0,3.0,8.0,4.0,4.0,0.0,0.0,
COLORADO - Nonmetropolitan Counties,Kit Carson,2.0,0.0,0.0,0.0,2.0,16.0,2.0,11.0,3.0,0.0,
COLORADO - Nonmetropolitan Counties,Las Animas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
COLORADO - Nonmetropolitan Counties,Lincoln,4.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,
COLORADO - Nonmetropolitan Counties,Logan,10.0,0.0,2.0,1.0,7.0,110.0,45.0,57.0,8.0,0.0,
COLORADO - Nonmetropolitan Counties,Moffat,4.0,0.0,1.0,0.0,3.0,20.0,8.0,7.0,5.0,1.0,
COLORADO - Nonmetropolitan Counties,Montezuma,31.0,0.0,2.0,0.0,29.0,163.0,60.0,93.0,10.0,1.0,
COLORADO - Nonmetropolitan Counties,Montrose,36.0,2.0,5.0,0.0,29.0,155.0,36.0,102.0,17.0,0.0,
COLORADO - Nonmetropolitan Counties,Morgan,2.0,0.0,0.0,1.0,1.0,40.0,8.0,30.0,2.0,0.0,
COLORADO - Nonmetropolitan Counties,Otero,5.0,0.0,0.0,1.0,4.0,62.0,26.0,36.0,0.0,2.0,
COLORADO - Nonmetropolitan Counties,Ouray,3.0,0.0,0.0,0.0,3.0,12.0,3.0,8.0,1.0,0.0,
COLORADO - Nonmetropolitan Counties,Phillips,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,
COLORADO - Nonmetropolitan Counties,Pitkin,14.0,0.0,0.0,0.0,14.0,50.0,5.0,44.0,1.0,0.0,
COLORADO - Nonmetropolitan Counties,Prowers,8.0,0.0,1.0,0.0,7.0,20.0,8.0,12.0,0.0,0.0,
COLORADO - Nonmetropolitan Counties,Rio Grande,4.0,0.0,1.0,1.0,2.0,53.0,11.0,38.0,4.0,2.0,
COLORADO - Nonmetropolitan Counties,Routt,12.0,0.0,0.0,0.0,12.0,77.0,21.0,54.0,2.0,1.0,
COLORADO - Nonmetropolitan Counties,San Juan,2.0,0.0,0.0,0.0,2.0,25.0,1.0,19.0,5.0,1.0,
COLORADO - Nonmetropolitan Counties,San Miguel,0.0,0.0,0.0,0.0,0.0,20.0,7.0,12.0,1.0,1.0,
COLORADO - Nonmetropolitan Counties,Sedgwick,7.0,0.0,0.0,0.0,7.0,19.0,5.0,13.0,1.0,0.0,
COLORADO - Nonmetropolitan Counties,Washington,14.0,0.0,3.0,0.0,11.0,82.0,21.0,57.0,4.0,0.0,
DELAWARE - Metropolitan Counties,New Castle County Police Department,1122.0,5.0,55.0,341.0,721.0,6117.0,1983.0,3711.0,423.0,5.0,
FLORIDA - Metropolitan Counties,Alachua,581.0,4.0,35.0,84.0,458.0,2495.0,794.0,1592.0,109.0,12.0,
FLORIDA - Metropolitan Counties,Baker,46.0,0.0,4.0,6.0,36.0,312.0,43.0,258.0,11.0,1.0,
FLORIDA - Metropolitan Counties,Bay,344.0,4.0,38.0,53.0,249.0,2728.0,716.0,1848.0,164.0,5.0,
FLORIDA - Metropolitan Counties,Brevard,991.0,6.0,66.0,132.0,787.0,5845.0,1458.0,4170.0,217.0,19.0,
FLORIDA - Metropolitan Counties,Broward,291.0,2.0,15.0,73.0,201.0,1043.0,260.0,731.0,52.0,8.0,
FLORIDA - Metropolitan Counties,Charlotte,381.0,2.0,31.0,50.0,298.0,3710.0,1089.0,2521.0,100.0,14.0,
FLORIDA - Metropolitan Counties,Clay,665.0,5.0,32.0,94.0,534.0,4269.0,883.0,3245.0,141.0,28.0,
FLORIDA - Metropolitan Counties,Collier,956.0,9.0,42.0,208.0,697.0,5250.0,1373.0,3683.0,194.0,14.0,
FLORIDA - Metropolitan Counties,Escambia,1782.0,14.0,140.0,463.0,1165.0,10728.0,2600.0,7543.0,585.0,29.0,
FLORIDA - Metropolitan Counties,Flagler,227.0,1.0,13.0,26.0,187.0,1751.0,408.0,1287.0,56.0,6.0,
FLORIDA - Metropolitan Counties,Gadsden,88.0,1.0,6.0,12.0,69.0,340.0,150.0,184.0,6.0,0.0,
FLORIDA - Metropolitan Counties,Gilchrist,31.0,1.0,1.0,1.0,28.0,221.0,84.0,131.0,6.0,0.0,
FLORIDA - Metropolitan Counties,Hernando,495.0,8.0,33.0,69.0,385.0,4724.0,1321.0,3241.0,162.0,17.0,
FLORIDA - Metropolitan Counties,Hillsborough,2130.0,28.0,133.0,530.0,1439.0,19487.0,5104.0,13190.0,1193.0,41.0,
FLORIDA - Metropolitan Counties,Indian River,351.0,3.0,25.0,62.0,261.0,2728.0,778.0,1869.0,81.0,5.0,
FLORIDA - Metropolitan Counties,Jefferson,79.0,0.0,5.0,1.0,73.0,171.0,91.0,65.0,15.0,3.0,
FLORIDA - Metropolitan Counties,Lake,562.0,6.0,27.0,48.0,481.0,3488.0,1159.0,2090.0,239.0,10.0,
FLORIDA - Metropolitan Counties,Lee,1198.0,15.0,59.0,373.0,751.0,10134.0,3593.0,6064.0,477.0,48.0,
FLORIDA - Metropolitan Counties,Leon,323.0,4.0,18.0,48.0,253.0,1629.0,699.0,837.0,93.0,16.0,
FLORIDA - Metropolitan Counties,Manatee,1518.0,12.0,88.0,348.0,1070.0,9911.0,2532.0,7029.0,350.0,2.0,
FLORIDA - Metropolitan Counties,Marion,1292.0,9.0,135.0,79.0,1069.0,4952.0,1733.0,3000.0,219.0,7.0,
FLORIDA - Metropolitan Counties,Martin,300.0,1.0,16.0,84.0,199.0,2922.0,690.0,2140.0,92.0,8.0,
FLORIDA - Metropolitan Counties,Miami-Dade,6913.0,90.0,311.0,1848.0,4664.0,44395.0,9324.0,30843.0,4228.0,12.0,
FLORIDA - Metropolitan Counties,Nassau,85.0,0.0,0.0,8.0,77.0,1153.0,325.0,764.0,64.0,2.0,
FLORIDA - Metropolitan Counties,Okaloosa,557.0,1.0,38.0,69.0,449.0,3346.0,637.0,2569.0,140.0,2.0,
FLORIDA - Metropolitan Counties,Orange,5325.0,56.0,284.0,1345.0,3640.0,27348.0,8705.0,16344.0,2299.0,2.0,
FLORIDA - Metropolitan Counties,Osceola,866.0,2.0,36.0,91.0,737.0,5408.0,1691.0,3469.0,248.0,1.0,
FLORIDA - Metropolitan Counties,Palm Beach,2122.0,14.0,120.0,590.0,1398.0,15418.0,4269.0,10031.0,1118.0,84.0,
FLORIDA - Metropolitan Counties,Pasco,1190.0,11.0,79.0,261.0,839.0,12380.0,3436.0,8373.0,571.0,80.0,
FLORIDA - Metropolitan Counties,Pinellas,1018.0,8.0,121.0,164.0,725.0,7019.0,1817.0,4887.0,315.0,27.0,
FLORIDA - Metropolitan Counties,Polk,1288.0,12.0,70.0,185.0,1021.0,9473.0,3274.0,5779.0,420.0,7.0,
FLORIDA - Metropolitan Counties,Santa Rosa,199.0,1.0,24.0,13.0,161.0,1913.0,602.0,1219.0,92.0,4.0,
FLORIDA - Metropolitan Counties,Sarasota,769.0,8.0,39.0,165.0,557.0,7912.0,2224.0,5420.0,268.0,10.0,
FLORIDA - Metropolitan Counties,Seminole,621.0,6.0,43.0,79.0,493.0,3369.0,907.0,2276.0,186.0,0.0,
FLORIDA - Metropolitan Counties,St. Johns,517.0,4.0,10.0,56.0,447.0,3789.0,841.0,2768.0,180.0,3.0,
FLORIDA - Metropolitan Counties,St. Lucie,268.0,2.0,20.0,50.0,196.0,1920.0,637.0,1191.0,92.0,3.0,
FLORIDA - Metropolitan Counties,Volusia,714.0,10.0,51.0,104.0,549.0,5528.0,1878.0,3362.0,288.0,22.0,
FLORIDA - Metropolitan Counties,Wakulla,90.0,2.0,12.0,7.0,69.0,748.0,167.0,567.0,14.0,7.0,
FLORIDA - Nonmetropolitan Counties,Bradford,77.0,0.0,1.0,1.0,75.0,329.0,138.0,172.0,19.0,1.0,
FLORIDA - Nonmetropolitan Counties,Calhoun,9.0,1.0,0.0,0.0,8.0,76.0,33.0,38.0,5.0,0.0,
FLORIDA - Nonmetropolitan Counties,Citrus,398.0,5.0,17.0,60.0,316.0,2868.0,806.0,1934.0,128.0,30.0,
FLORIDA - Nonmetropolitan Counties,Columbia,233.0,3.0,5.0,11.0,214.0,1406.0,532.0,840.0,34.0,0.0,
FLORIDA - Nonmetropolitan Counties,DeSoto,107.0,1.0,5.0,18.0,83.0,623.0,284.0,318.0,21.0,1.0,
FLORIDA - Nonmetropolitan Counties,Dixie,62.0,0.0,14.0,4.0,44.0,415.0,163.0,227.0,25.0,5.0,
FLORIDA - Nonmetropolitan Counties,Franklin,92.0,0.0,9.0,1.0,82.0,185.0,55.0,122.0,8.0,2.0,
FLORIDA - Nonmetropolitan Counties,Glades,41.0,1.0,1.0,6.0,33.0,270.0,77.0,172.0,21.0,0.0,
FLORIDA - Nonmetropolitan Counties,Gulf,48.0,1.0,0.0,0.0,47.0,169.0,62.0,103.0,4.0,1.0,
FLORIDA - Nonmetropolitan Counties,Hamilton,34.0,0.0,1.0,1.0,32.0,223.0,94.0,108.0,21.0,0.0,
FLORIDA - Nonmetropolitan Counties,Hardee,44.0,1.0,10.0,8.0,25.0,532.0,197.0,312.0,23.0,0.0,
FLORIDA - Nonmetropolitan Counties,Hendry,223.0,7.0,9.0,24.0,183.0,1080.0,471.0,562.0,47.0,9.0,
FLORIDA - Nonmetropolitan Counties,Highlands,191.0,2.0,10.0,24.0,155.0,1828.0,630.0,1128.0,70.0,0.0,
FLORIDA - Nonmetropolitan Counties,Holmes,58.0,1.0,4.0,1.0,52.0,240.0,55.0,168.0,17.0,0.0,
FLORIDA - Nonmetropolitan Counties,Jackson,124.0,0.0,17.0,4.0,103.0,715.0,170.0,525.0,20.0,0.0,
FLORIDA - Nonmetropolitan Counties,Lafayette,12.0,0.0,0.0,0.0,12.0,64.0,15.0,47.0,2.0,0.0,
FLORIDA - Nonmetropolitan Counties,Levy,126.0,1.0,11.0,10.0,104.0,918.0,326.0,545.0,47.0,6.0,
FLORIDA - Nonmetropolitan Counties,Liberty,7.0,0.0,0.0,0.0,7.0,38.0,17.0,21.0,0.0,0.0,
FLORIDA - Nonmetropolitan Counties,Madison,92.0,0.0,2.0,8.0,82.0,250.0,91.0,149.0,10.0,1.0,
FLORIDA - Nonmetropolitan Counties,Monroe,164.0,1.0,12.0,14.0,137.0,1847.0,327.0,1468.0,52.0,0.0,
FLORIDA - Nonmetropolitan Counties,Okeechobee,183.0,0.0,27.0,17.0,139.0,1042.0,433.0,578.0,31.0,1.0,
FLORIDA - Nonmetropolitan Counties,Putnam,433.0,1.0,33.0,57.0,342.0,2453.0,1120.0,1258.0,75.0,8.0,
FLORIDA - Nonmetropolitan Counties,Sumter,120.0,1.0,14.0,12.0,93.0,656.0,208.0,419.0,29.0,4.0,
FLORIDA - Nonmetropolitan Counties,Suwannee,110.0,1.0,4.0,2.0,103.0,528.0,174.0,325.0,29.0,0.0,
FLORIDA - Nonmetropolitan Counties,Taylor,62.0,3.0,1.0,2.0,56.0,170.0,125.0,39.0,6.0,0.0,
FLORIDA - Nonmetropolitan Counties,Union,35.0,0.0,2.0,5.0,28.0,170.0,80.0,85.0,5.0,0.0,
FLORIDA - Nonmetropolitan Counties,Walton,153.0,3.0,6.0,1.0,143.0,1198.0,376.0,759.0,63.0,3.0,
FLORIDA - Nonmetropolitan Counties,Washington,52.0,2.0,0.0,3.0,47.0,239.0,77.0,149.0,13.0,0.0,
GEORGIA - Metropolitan Counties,Augusta-Richmond,990.0,26.0,104.0,550.0,310.0,13336.0,3817.0,8108.0,1411.0,74.0,
GEORGIA - Metropolitan Counties,Barrow,173.0,0.0,8.0,7.0,158.0,943.0,267.0,614.0,62.0,,
GEORGIA - Metropolitan Counties,Bartow,241.0,2.0,7.0,37.0,195.0,2841.0,805.0,1845.0,191.0,0.0,
GEORGIA - Metropolitan Counties,Bibb,218.0,3.0,11.0,35.0,169.0,2762.0,672.0,1855.0,235.0,9.0,
GEORGIA - Metropolitan Counties,Brantley,45.0,0.0,7.0,2.0,36.0,293.0,201.0,92.0,0.0,3.0,
GEORGIA - Metropolitan Counties,Brooks,28.0,0.0,0.0,1.0,27.0,227.0,68.0,132.0,27.0,,
GEORGIA - Metropolitan Counties,Bryan,32.0,0.0,1.0,2.0,29.0,424.0,120.0,298.0,6.0,1.0,
GEORGIA - Metropolitan Counties,Burke,148.0,2.0,0.0,0.0,146.0,494.0,147.0,344.0,3.0,0.0,
GEORGIA - Metropolitan Counties,Butts,42.0,3.0,6.0,18.0,15.0,511.0,147.0,313.0,51.0,1.0,
GEORGIA - Metropolitan Counties,Carroll,107.0,2.0,8.0,10.0,87.0,1583.0,503.0,938.0,142.0,10.0,
GEORGIA - Metropolitan Counties,Catoosa,76.0,0.0,9.0,8.0,59.0,1040.0,265.0,666.0,109.0,1.0,
GEORGIA - Metropolitan Counties,Chatham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
GEORGIA - Metropolitan Counties,Chattahoochee,18.0,2.0,2.0,3.0,11.0,55.0,24.0,27.0,4.0,2.0,
GEORGIA - Metropolitan Counties,Cherokee,107.0,0.0,13.0,19.0,75.0,2114.0,665.0,1348.0,101.0,4.0,
GEORGIA - Metropolitan Counties,Clarke,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,
GEORGIA - Metropolitan Counties,Clayton,4.0,0.0,0.0,1.0,3.0,8.0,0.0,7.0,1.0,0.0,
GEORGIA - Metropolitan Counties,Clayton County Police Department,1060.0,28.0,74.0,491.0,467.0,10164.0,3770.0,4989.0,1405.0,32.0,
GEORGIA - Metropolitan Counties,Cobb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
GEORGIA - Metropolitan Counties,Cobb County Police Department,934.0,18.0,92.0,388.0,436.0,11112.0,3376.0,6836.0,900.0,32.0,
GEORGIA - Metropolitan Counties,Columbia,94.0,4.0,19.0,20.0,51.0,2438.0,452.0,1900.0,86.0,10.0,
GEORGIA - Metropolitan Counties,Coweta,102.0,2.0,15.0,18.0,67.0,1651.0,453.0,1086.0,112.0,5.0,
GEORGIA - Metropolitan Counties,Crawford,28.0,0.0,3.0,1.0,24.0,523.0,158.0,335.0,30.0,1.0,
GEORGIA - Metropolitan Counties,Dade,62.0,1.0,3.0,0.0,58.0,272.0,90.0,153.0,29.0,1.0,
GEORGIA - Metropolitan Counties,Dawson,15.0,0.0,0.0,0.0,15.0,551.0,112.0,411.0,28.0,0.0,
GEORGIA - Metropolitan Counties,DeKalb County Police Department,3159.0,65.0,139.0,1735.0,1220.0,30194.0,10338.0,15599.0,4257.0,139.0,
GEORGIA - Metropolitan Counties,Dougherty,6.0,0.0,0.0,2.0,4.0,193.0,9.0,179.0,5.0,0.0,
GEORGIA - Metropolitan Counties,Dougherty County Police Department,32.0,0.0,7.0,7.0,18.0,431.0,157.0,250.0,24.0,2.0,
GEORGIA - Metropolitan Counties,Douglas,176.0,2.0,13.0,68.0,93.0,2191.0,608.0,1394.0,189.0,4.0,
GEORGIA - Metropolitan Counties,Echols,2.0,0.0,0.0,0.0,2.0,37.0,11.0,23.0,3.0,0.0,
GEORGIA - Metropolitan Counties,Effingham,56.0,0.0,14.0,8.0,34.0,348.0,265.0,58.0,25.0,3.0,
GEORGIA - Metropolitan Counties,Fayette,33.0,1.0,3.0,7.0,22.0,626.0,201.0,383.0,42.0,6.0,
GEORGIA - Metropolitan Counties,Floyd,51.0,0.0,1.0,2.0,48.0,14.0,7.0,7.0,0.0,0.0,
GEORGIA - Metropolitan Counties,Floyd County Police Department,206.0,1.0,8.0,12.0,185.0,1448.0,383.0,972.0,93.0,15.0,
GEORGIA - Metropolitan Counties,Forsyth,363.0,1.0,22.0,14.0,326.0,1837.0,438.0,1333.0,66.0,2.0,
GEORGIA - Metropolitan Counties,Fulton,1.0,0.0,0.0,0.0,1.0,9.0,1.0,8.0,0.0,0.0,
GEORGIA - Metropolitan Counties,Fulton County Police Department,748.0,13.0,25.0,362.0,348.0,5842.0,1712.0,3242.0,888.0,10.0,
GEORGIA - Metropolitan Counties,Glynn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
GEORGIA - Metropolitan Counties,Glynn County Police Department,243.0,3.0,17.0,73.0,150.0,3108.0,697.0,2318.0,93.0,2.0,
GEORGIA - Metropolitan Counties,Gwinnett County Police Department,1495.0,24.0,145.0,630.0,696.0,15736.0,5095.0,9451.0,1190.0,75.0,
GEORGIA - Metropolitan Counties,Hall,154.0,2.0,20.0,33.0,99.0,2553.0,722.0,1624.0,207.0,15.0,
GEORGIA - Metropolitan Counties,Haralson,134.0,2.0,2.0,6.0,124.0,532.0,271.0,201.0,60.0,5.0,
GEORGIA - Metropolitan Counties,Harris,15.0,0.0,2.0,0.0,13.0,271.0,86.0,173.0,12.0,,
GEORGIA - Metropolitan Counties,Heard,18.0,0.0,0.0,1.0,17.0,152.0,45.0,79.0,28.0,0.0,
GEORGIA - Metropolitan Counties,Henry,9.0,0.0,0.0,0.0,9.0,125.0,0.0,124.0,1.0,,
GEORGIA - Metropolitan Counties,Henry County Police Department,272.0,5.0,30.0,106.0,131.0,4490.0,1360.0,2777.0,353.0,19.0,
GEORGIA - Metropolitan Counties,Houston,71.0,0.0,6.0,13.0,52.0,1195.0,290.0,853.0,52.0,,
GEORGIA - Metropolitan Counties,Jasper,15.0,0.0,2.0,1.0,12.0,345.0,132.0,203.0,10.0,0.0,
GEORGIA - Metropolitan Counties,Jones,14.0,1.0,1.0,1.0,11.0,541.0,149.0,344.0,48.0,4.0,
GEORGIA - Metropolitan Counties,Lamar,40.0,0.0,0.0,1.0,39.0,269.0,72.0,182.0,15.0,0.0,
GEORGIA - Metropolitan Counties,Lanier,9.0,0.0,0.0,0.0,9.0,145.0,51.0,89.0,5.0,0.0,
GEORGIA - Metropolitan Counties,Lee,79.0,0.0,0.0,1.0,78.0,613.0,161.0,422.0,30.0,1.0,
GEORGIA - Metropolitan Counties,Liberty,61.0,1.0,1.0,4.0,55.0,429.0,166.0,232.0,31.0,,
GEORGIA - Metropolitan Counties,Lowndes,74.0,2.0,6.0,10.0,56.0,746.0,180.0,523.0,43.0,,
GEORGIA - Metropolitan Counties,Madison,194.0,0.0,4.0,5.0,185.0,743.0,204.0,488.0,51.0,,
GEORGIA - Metropolitan Counties,McDuffie,31.0,1.0,1.0,7.0,22.0,303.0,103.0,171.0,29.0,0.0,
GEORGIA - Metropolitan Counties,McIntosh,22.0,2.0,1.0,2.0,17.0,400.0,118.0,256.0,26.0,6.0,
GEORGIA - Metropolitan Counties,Meriwether,24.0,1.0,2.0,0.0,21.0,438.0,159.0,248.0,31.0,0.0,
GEORGIA - Metropolitan Counties,Monroe,24.0,0.0,1.0,9.0,14.0,482.0,156.0,295.0,31.0,1.0,
GEORGIA - Metropolitan Counties,Murray,51.0,1.0,5.0,1.0,44.0,856.0,176.0,611.0,69.0,,
GEORGIA - Metropolitan Counties,Muscogee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
GEORGIA - Metropolitan Counties,Newton,330.0,1.0,18.0,45.0,266.0,2201.0,813.0,1193.0,195.0,,
GEORGIA - Metropolitan Counties,Oconee,44.0,0.0,1.0,2.0,41.0,485.0,105.0,339.0,41.0,1.0,
GEORGIA - Metropolitan Counties,Oglethorpe,62.0,0.0,4.0,6.0,52.0,650.0,152.0,485.0,13.0,0.0,
GEORGIA - Metropolitan Counties,Paulding,141.0,0.0,18.0,14.0,109.0,2571.0,664.0,1723.0,184.0,13.0,
GEORGIA - Metropolitan Counties,Pickens,26.0,2.0,0.0,0.0,24.0,427.0,95.0,317.0,15.0,,
GEORGIA - Metropolitan Counties,Pike,2.0,0.0,1.0,0.0,1.0,93.0,30.0,59.0,4.0,,
GEORGIA - Metropolitan Counties,Rockdale,272.0,1.0,15.0,42.0,214.0,2413.0,677.0,1568.0,168.0,,
GEORGIA - Metropolitan Counties,Spalding,127.0,4.0,15.0,18.0,90.0,1668.0,507.0,1032.0,129.0,0.0,
GEORGIA - Metropolitan Counties,Terrell,16.0,2.0,1.0,0.0,13.0,105.0,38.0,60.0,7.0,,
GEORGIA - Metropolitan Counties,Twiggs,8.0,1.0,0.0,0.0,7.0,175.0,75.0,89.0,11.0,0.0,
GEORGIA - Metropolitan Counties,Walton,113.0,2.0,4.0,13.0,94.0,1215.0,287.0,813.0,115.0,0.0,
GEORGIA - Metropolitan Counties,Whitfield,166.0,1.0,16.0,7.0,142.0,1823.0,492.0,1205.0,126.0,7.0,
GEORGIA - Metropolitan Counties,Worth,4.0,0.0,0.0,3.0,1.0,181.0,46.0,120.0,15.0,1.0,
GEORGIA - Nonmetropolitan Counties,Appling,23.0,1.0,2.0,0.0,20.0,455.0,74.0,359.0,22.0,0.0,
GEORGIA - Nonmetropolitan Counties,Atkinson,4.0,0.0,0.0,0.0,4.0,64.0,32.0,29.0,3.0,,
GEORGIA - Nonmetropolitan Counties,Baldwin,72.0,1.0,6.0,9.0,56.0,868.0,263.0,582.0,23.0,1.0,
GEORGIA - Nonmetropolitan Counties,Banks,16.0,0.0,2.0,0.0,14.0,670.0,134.0,500.0,36.0,0.0,
GEORGIA - Nonmetropolitan Counties,Ben Hill,14.0,1.0,4.0,2.0,7.0,216.0,74.0,131.0,11.0,0.0,
GEORGIA - Nonmetropolitan Counties,Berrien,12.0,1.0,1.0,0.0,10.0,257.0,57.0,191.0,9.0,0.0,
GEORGIA - Nonmetropolitan Counties,Bleckley,14.0,0.0,2.0,1.0,11.0,150.0,51.0,90.0,9.0,2.0,
GEORGIA - Nonmetropolitan Counties,Bulloch,27.0,1.0,1.0,7.0,18.0,728.0,259.0,414.0,55.0,,
GEORGIA - Nonmetropolitan Counties,Calhoun,2.0,0.0,0.0,0.0,2.0,31.0,9.0,21.0,1.0,0.0,
GEORGIA - Nonmetropolitan Counties,Camden,50.0,2.0,2.0,0.0,46.0,471.0,112.0,339.0,20.0,,
GEORGIA - Nonmetropolitan Counties,Charlton,9.0,0.0,1.0,3.0,5.0,157.0,63.0,89.0,5.0,1.0,
GEORGIA - Nonmetropolitan Counties,Clay,10.0,2.0,0.0,0.0,8.0,6.0,6.0,0.0,0.0,,
GEORGIA - Nonmetropolitan Counties,Clinch,6.0,0.0,0.0,1.0,5.0,69.0,26.0,35.0,8.0,1.0,
GEORGIA - Nonmetropolitan Counties,Coffee,59.0,1.0,6.0,4.0,48.0,856.0,233.0,577.0,46.0,2.0,
GEORGIA - Nonmetropolitan Counties,Cook,17.0,0.0,0.0,1.0,16.0,133.0,60.0,66.0,7.0,,
GEORGIA - Nonmetropolitan Counties,Crisp,18.0,0.0,0.0,0.0,18.0,429.0,97.0,318.0,14.0,0.0,
GEORGIA - Nonmetropolitan Counties,Decatur,33.0,2.0,1.0,5.0,25.0,238.0,74.0,158.0,6.0,1.0,
GEORGIA - Nonmetropolitan Counties,Dodge,25.0,1.0,2.0,1.0,21.0,418.0,143.0,265.0,10.0,0.0,
GEORGIA - Nonmetropolitan Counties,Dooly,19.0,0.0,0.0,3.0,16.0,106.0,17.0,84.0,5.0,,
GEORGIA - Nonmetropolitan Counties,Early,22.0,0.0,0.0,0.0,22.0,138.0,47.0,85.0,6.0,0.0,
GEORGIA - Nonmetropolitan Counties,Elbert,25.0,0.0,1.0,2.0,22.0,582.0,174.0,374.0,34.0,0.0,
GEORGIA - Nonmetropolitan Counties,Emanuel,19.0,0.0,1.0,6.0,12.0,366.0,177.0,165.0,24.0,,
GEORGIA - Nonmetropolitan Counties,Evans,13.0,0.0,1.0,1.0,11.0,86.0,46.0,35.0,5.0,,
GEORGIA - Nonmetropolitan Counties,Fannin,95.0,0.0,1.0,2.0,92.0,440.0,150.0,275.0,15.0,0.0,
GEORGIA - Nonmetropolitan Counties,Franklin,10.0,1.0,2.0,5.0,2.0,396.0,124.0,255.0,17.0,,
GEORGIA - Nonmetropolitan Counties,Gilmer,25.0,1.0,3.0,0.0,21.0,427.0,169.0,236.0,22.0,0.0,
GEORGIA - Nonmetropolitan Counties,Gordon,148.0,2.0,3.0,2.0,141.0,795.0,233.0,512.0,50.0,0.0,
GEORGIA - Nonmetropolitan Counties,Grady,28.0,0.0,0.0,1.0,27.0,142.0,70.0,62.0,10.0,,
GEORGIA - Nonmetropolitan Counties,Greene,9.0,0.0,0.0,2.0,7.0,247.0,62.0,175.0,10.0,0.0,
GEORGIA - Nonmetropolitan Counties,Habersham,38.0,0.0,8.0,1.0,29.0,468.0,168.0,286.0,14.0,0.0,
GEORGIA - Nonmetropolitan Counties,Hancock,1.0,0.0,1.0,0.0,0.0,84.0,38.0,44.0,2.0,0.0,
GEORGIA - Nonmetropolitan Counties,Hart,64.0,0.0,1.0,3.0,60.0,604.0,172.0,403.0,29.0,,
GEORGIA - Nonmetropolitan Counties,Irwin,6.0,0.0,0.0,1.0,5.0,158.0,51.0,99.0,8.0,0.0,
GEORGIA - Nonmetropolitan Counties,Jackson,25.0,0.0,1.0,5.0,19.0,1087.0,296.0,737.0,54.0,8.0,
GEORGIA - Nonmetropolitan Counties,Jeff Davis,52.0,1.0,0.0,2.0,49.0,306.0,68.0,206.0,32.0,1.0,
GEORGIA - Nonmetropolitan Counties,Jefferson,16.0,0.0,0.0,4.0,12.0,178.0,94.0,67.0,17.0,,
GEORGIA - Nonmetropolitan Counties,Laurens,27.0,0.0,5.0,5.0,17.0,869.0,239.0,536.0,94.0,1.0,
GEORGIA - Nonmetropolitan Counties,Lumpkin,102.0,0.0,8.0,1.0,93.0,528.0,132.0,373.0,23.0,2.0,
GEORGIA - Nonmetropolitan Counties,Miller,2.0,0.0,0.0,0.0,2.0,31.0,5.0,26.0,0.0,,
GEORGIA - Nonmetropolitan Counties,Mitchell,33.0,0.0,4.0,1.0,28.0,250.0,72.0,156.0,22.0,,
GEORGIA - Nonmetropolitan Counties,Morgan,7.0,0.0,1.0,0.0,6.0,209.0,47.0,142.0,20.0,5.0,
GEORGIA - Nonmetropolitan Counties,Peach,19.0,0.0,0.0,7.0,12.0,377.0,139.0,210.0,28.0,0.0,
GEORGIA - Nonmetropolitan Counties,Pierce5,7.0,0.0,0.0,1.0,6.0,,4.0,,5.0,,
