State,County,Violentcrime,Murder andnonnegligentmanslaughter,Rape(reviseddefinition)1,Rape(legacydefinition)2,Robbery,Aggravatedassault,Propertycrime,Burglary,Larceny-theft,Motorvehicletheft,Arson3,
KANSAS - Nonmetropolitan Counties,Republic,4.0,0.0,0.0,,0.0,4.0,34.0,4.0,24.0,6.0,0.0,
KANSAS - Nonmetropolitan Counties,Rice,3.0,0.0,0.0,,1.0,2.0,88.0,36.0,47.0,5.0,0.0,
KANSAS - Nonmetropolitan Counties,Rooks,2.0,0.0,2.0,,0.0,0.0,15.0,6.0,8.0,1.0,0.0,
KANSAS - Nonmetropolitan Counties,Rush,5.0,0.0,0.0,,0.0,5.0,71.0,24.0,47.0,0.0,3.0,
KANSAS - Nonmetropolitan Counties,Russell,5.0,0.0,2.0,,0.0,3.0,56.0,25.0,29.0,2.0,0.0,
KANSAS - Nonmetropolitan Counties,Saline,14.0,1.0,6.0,,0.0,7.0,126.0,37.0,70.0,19.0,0.0,
KANSAS - Nonmetropolitan Counties,Scott,4.0,0.0,0.0,,0.0,4.0,24.0,4.0,17.0,3.0,1.0,
KANSAS - Nonmetropolitan Counties,Seward,6.0,0.0,0.0,,0.0,6.0,20.0,5.0,11.0,4.0,0.0,
KANSAS - Nonmetropolitan Counties,Thomas,5.0,0.0,0.0,,0.0,5.0,27.0,6.0,19.0,2.0,1.0,
KANSAS - Nonmetropolitan Counties,Washington,4.0,0.0,0.0,,0.0,4.0,20.0,6.0,8.0,6.0,0.0,
KANSAS - Nonmetropolitan Counties,Wichita,11.0,0.0,1.0,,0.0,10.0,19.0,6.0,11.0,2.0,0.0,
KANSAS - Nonmetropolitan Counties,Wilson,9.0,0.0,1.0,,0.0,8.0,69.0,27.0,34.0,8.0,1.0,
KANSAS - Nonmetropolitan Counties,Woodson,6.0,0.0,0.0,,0.0,6.0,65.0,30.0,32.0,3.0,1.0,
KENTUCKY - Metropolitan Counties,Allen,6.0,0.0,2.0,,1.0,3.0,96.0,41.0,47.0,8.0,1.0,
KENTUCKY - Metropolitan Counties,Boone,68.0,0.0,26.0,,21.0,21.0,1144.0,295.0,793.0,56.0,4.0,
KENTUCKY - Metropolitan Counties,Bourbon,7.0,0.0,1.0,,3.0,3.0,92.0,50.0,39.0,3.0,0.0,
KENTUCKY - Metropolitan Counties,Boyd,6.0,0.0,0.0,,0.0,6.0,94.0,15.0,71.0,8.0,0.0,
KENTUCKY - Metropolitan Counties,Bracken,1.0,0.0,0.0,,0.0,1.0,62.0,29.0,28.0,5.0,0.0,
KENTUCKY - Metropolitan Counties,Bullitt,21.0,2.0,6.0,,9.0,4.0,386.0,135.0,218.0,33.0,2.0,
KENTUCKY - Metropolitan Counties,Butler,5.0,0.0,0.0,,1.0,4.0,53.0,23.0,24.0,6.0,1.0,
KENTUCKY - Metropolitan Counties,Campbell,0.0,0.0,0.0,,0.0,0.0,5.0,0.0,5.0,0.0,0.0,
KENTUCKY - Metropolitan Counties,Campbell County Police Department,24.0,1.0,12.0,,2.0,9.0,191.0,49.0,132.0,10.0,0.0,
KENTUCKY - Metropolitan Counties,Christian,22.0,0.0,8.0,,5.0,9.0,307.0,114.0,171.0,22.0,1.0,
KENTUCKY - Metropolitan Counties,Clark7,8.0,0.0,1.0,,3.0,4.0,,,128.0,6.0,0.0,
KENTUCKY - Metropolitan Counties,Daviess,22.0,0.0,4.0,,1.0,17.0,465.0,129.0,317.0,19.0,1.0,
KENTUCKY - Metropolitan Counties,Edmonson,9.0,0.0,0.0,,1.0,8.0,46.0,19.0,24.0,3.0,0.0,
KENTUCKY - Metropolitan Counties,Gallatin,3.0,0.0,2.0,,1.0,0.0,65.0,28.0,33.0,4.0,0.0,
KENTUCKY - Metropolitan Counties,Grant,11.0,2.0,0.0,,0.0,9.0,129.0,45.0,75.0,9.0,0.0,
KENTUCKY - Metropolitan Counties,Greenup,5.0,0.0,1.0,,1.0,3.0,37.0,17.0,12.0,8.0,0.0,
KENTUCKY - Metropolitan Counties,Hancock,1.0,0.0,1.0,,0.0,0.0,9.0,4.0,2.0,3.0,0.0,
KENTUCKY - Metropolitan Counties,Hardin,14.0,1.0,2.0,,1.0,10.0,112.0,28.0,76.0,8.0,2.0,
KENTUCKY - Metropolitan Counties,Henderson,7.0,0.0,2.0,,0.0,5.0,231.0,95.0,126.0,10.0,0.0,
KENTUCKY - Metropolitan Counties,Henry,1.0,0.0,1.0,,0.0,0.0,9.0,6.0,1.0,2.0,0.0,
KENTUCKY - Metropolitan Counties,Jessamine,6.0,0.0,2.0,,3.0,1.0,239.0,114.0,115.0,10.0,1.0,
KENTUCKY - Metropolitan Counties,Kenton,7.0,0.0,0.0,,4.0,3.0,13.0,1.0,12.0,0.0,0.0,
KENTUCKY - Metropolitan Counties,Kenton County Police Department,10.0,1.0,4.0,,1.0,4.0,163.0,65.0,91.0,7.0,1.0,
KENTUCKY - Metropolitan Counties,Larue,4.0,0.0,1.0,,0.0,3.0,23.0,11.0,11.0,1.0,0.0,
KENTUCKY - Metropolitan Counties,McLean,4.0,0.0,0.0,,0.0,4.0,54.0,23.0,27.0,4.0,0.0,
KENTUCKY - Metropolitan Counties,Meade,15.0,0.0,1.0,,0.0,14.0,112.0,48.0,47.0,17.0,1.0,
KENTUCKY - Metropolitan Counties,Oldham,2.0,0.0,1.0,,0.0,1.0,4.0,0.0,3.0,1.0,0.0,
KENTUCKY - Metropolitan Counties,Oldham County Police Department,14.0,1.0,6.0,,4.0,3.0,425.0,136.0,280.0,9.0,2.0,
KENTUCKY - Metropolitan Counties,Pendleton,2.0,0.0,0.0,,0.0,2.0,80.0,28.0,48.0,4.0,0.0,
KENTUCKY - Metropolitan Counties,Scott,12.0,0.0,1.0,,5.0,6.0,193.0,70.0,111.0,12.0,0.0,
KENTUCKY - Metropolitan Counties,Shelby,17.0,0.0,3.0,,6.0,8.0,405.0,110.0,276.0,19.0,2.0,
KENTUCKY - Metropolitan Counties,Spencer,4.0,0.0,0.0,,1.0,3.0,85.0,33.0,46.0,6.0,0.0,
KENTUCKY - Metropolitan Counties,Trigg,5.0,0.0,2.0,,0.0,3.0,74.0,29.0,38.0,7.0,0.0,
KENTUCKY - Metropolitan Counties,Trimble,0.0,0.0,0.0,,0.0,0.0,4.0,3.0,1.0,0.0,0.0,
KENTUCKY - Metropolitan Counties,Warren,27.0,0.0,7.0,,5.0,15.0,391.0,124.0,241.0,26.0,0.0,
KENTUCKY - Metropolitan Counties,Woodford,0.0,0.0,0.0,,0.0,0.0,18.0,4.0,14.0,0.0,0.0,
KENTUCKY - Nonmetropolitan Counties,Adair,2.0,0.0,0.0,,1.0,1.0,48.0,28.0,16.0,4.0,0.0,
KENTUCKY - Nonmetropolitan Counties,Anderson,3.0,0.0,0.0,,1.0,2.0,43.0,20.0,20.0,3.0,0.0,
KENTUCKY - Nonmetropolitan Counties,Ballard,2.0,0.0,1.0,,0.0,1.0,109.0,51.0,47.0,11.0,1.0,
KENTUCKY - Nonmetropolitan Counties,Barren,9.0,0.0,2.0,,1.0,6.0,103.0,57.0,25.0,21.0,2.0,
KENTUCKY - Nonmetropolitan Counties,Bath,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,
KENTUCKY - Nonmetropolitan Counties,Bell,18.0,0.0,1.0,,2.0,15.0,133.0,52.0,76.0,5.0,2.0,
KENTUCKY - Nonmetropolitan Counties,Boyle,11.0,0.0,1.0,,0.0,10.0,26.0,15.0,7.0,4.0,0.0,
KENTUCKY - Nonmetropolitan Counties,Breckinridge,3.0,0.0,0.0,,0.0,3.0,21.0,10.0,8.0,3.0,0.0,
KENTUCKY - Nonmetropolitan Counties,Caldwell,2.0,0.0,0.0,,0.0,2.0,56.0,30.0,18.0,8.0,1.0,
KENTUCKY - Nonmetropolitan Counties,Calloway,14.0,0.0,0.0,,0.0,14.0,216.0,95.0,108.0,13.0,0.0,
KENTUCKY - Nonmetropolitan Counties,Carlisle,1.0,0.0,0.0,,1.0,0.0,29.0,6.0,20.0,3.0,0.0,
KENTUCKY - Nonmetropolitan Counties,Carroll,2.0,0.0,0.0,,0.0,2.0,24.0,8.0,14.0,2.0,0.0,
KENTUCKY - Nonmetropolitan Counties,Carter,4.0,0.0,0.0,,1.0,3.0,61.0,23.0,35.0,3.0,0.0,
KENTUCKY - Nonmetropolitan Counties,Casey,1.0,0.0,0.0,,0.0,1.0,39.0,26.0,10.0,3.0,0.0,
KENTUCKY - Nonmetropolitan Counties,Clay,5.0,0.0,0.0,,0.0,5.0,81.0,18.0,51.0,12.0,1.0,
KENTUCKY - Nonmetropolitan Counties,Clinton,1.0,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,
KENTUCKY - Nonmetropolitan Counties,Crittenden,2.0,0.0,1.0,,0.0,1.0,14.0,4.0,9.0,1.0,0.0,
KENTUCKY - Nonmetropolitan Counties,Cumberland,0.0,0.0,0.0,,0.0,0.0,28.0,20.0,7.0,1.0,0.0,
KENTUCKY - Nonmetropolitan Counties,Elliott,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,
KENTUCKY - Nonmetropolitan Counties,Estill,4.0,0.0,0.0,,0.0,4.0,42.0,15.0,27.0,0.0,0.0,
KENTUCKY - Nonmetropolitan Counties,Fleming,2.0,0.0,0.0,,1.0,1.0,32.0,20.0,9.0,3.0,0.0,
KENTUCKY - Nonmetropolitan Counties,Floyd,2.0,0.0,0.0,,1.0,1.0,19.0,3.0,12.0,4.0,0.0,
KENTUCKY - Nonmetropolitan Counties,Franklin,16.0,0.0,6.0,,3.0,7.0,186.0,49.0,122.0,15.0,2.0,
KENTUCKY - Nonmetropolitan Counties,Fulton,0.0,0.0,0.0,,0.0,0.0,29.0,8.0,19.0,2.0,1.0,
KENTUCKY - Nonmetropolitan Counties,Garrard,7.0,0.0,0.0,,0.0,7.0,29.0,14.0,12.0,3.0,0.0,
KENTUCKY - Nonmetropolitan Counties,Graves,17.0,1.0,3.0,,1.0,12.0,218.0,94.0,116.0,8.0,1.0,
KENTUCKY - Nonmetropolitan Counties,Grayson,5.0,0.0,3.0,,0.0,2.0,109.0,62.0,41.0,6.0,0.0,
KENTUCKY - Nonmetropolitan Counties,Green,0.0,0.0,0.0,,0.0,0.0,6.0,2.0,1.0,3.0,1.0,
KENTUCKY - Nonmetropolitan Counties,Harlan,2.0,0.0,1.0,,0.0,1.0,12.0,6.0,6.0,0.0,0.0,
KENTUCKY - Nonmetropolitan Counties,Harrison,2.0,0.0,0.0,,1.0,1.0,178.0,73.0,97.0,8.0,1.0,
KENTUCKY - Nonmetropolitan Counties,Hart,3.0,0.0,1.0,,1.0,1.0,23.0,7.0,13.0,3.0,0.0,
KENTUCKY - Nonmetropolitan Counties,Hickman,0.0,0.0,0.0,,0.0,0.0,22.0,10.0,11.0,1.0,0.0,
KENTUCKY - Nonmetropolitan Counties,Hopkins,21.0,2.0,11.0,,3.0,5.0,320.0,136.0,149.0,35.0,6.0,
KENTUCKY - Nonmetropolitan Counties,Jackson County Police Department,2.0,0.0,0.0,,0.0,2.0,56.0,29.0,21.0,6.0,0.0,
KENTUCKY - Nonmetropolitan Counties,Johnson,8.0,0.0,2.0,,0.0,6.0,56.0,17.0,30.0,9.0,0.0,
KENTUCKY - Nonmetropolitan Counties,Knott,0.0,0.0,0.0,,0.0,0.0,21.0,4.0,13.0,4.0,0.0,
KENTUCKY - Nonmetropolitan Counties,Knox,4.0,0.0,0.0,,3.0,1.0,83.0,35.0,32.0,16.0,0.0,
KENTUCKY - Nonmetropolitan Counties,Laurel,17.0,1.0,0.0,,5.0,11.0,345.0,152.0,146.0,47.0,5.0,
KENTUCKY - Nonmetropolitan Counties,Lawrence,4.0,0.0,0.0,,2.0,2.0,51.0,28.0,15.0,8.0,0.0,
KENTUCKY - Nonmetropolitan Counties,Lee,0.0,0.0,0.0,,0.0,0.0,6.0,0.0,6.0,0.0,0.0,
KENTUCKY - Nonmetropolitan Counties,Leslie,1.0,1.0,0.0,,0.0,0.0,10.0,3.0,1.0,6.0,0.0,
KENTUCKY - Nonmetropolitan Counties,Letcher,1.0,0.0,1.0,,0.0,0.0,62.0,27.0,28.0,7.0,0.0,
KENTUCKY - Nonmetropolitan Counties,Lewis,3.0,1.0,0.0,,1.0,1.0,36.0,15.0,17.0,4.0,1.0,
KENTUCKY - Nonmetropolitan Counties,Lincoln,1.0,0.0,0.0,,0.0,1.0,42.0,21.0,12.0,9.0,1.0,
KENTUCKY - Nonmetropolitan Counties,Livingston,5.0,0.0,0.0,,1.0,4.0,70.0,31.0,34.0,5.0,0.0,
KENTUCKY - Nonmetropolitan Counties,Logan,21.0,0.0,10.0,,2.0,9.0,140.0,58.0,72.0,10.0,0.0,
KENTUCKY - Nonmetropolitan Counties,Lyon,0.0,0.0,0.0,,0.0,0.0,22.0,7.0,15.0,0.0,0.0,
KENTUCKY - Nonmetropolitan Counties,Madison,14.0,0.0,1.0,,7.0,6.0,303.0,87.0,197.0,19.0,2.0,
KENTUCKY - Nonmetropolitan Counties,Magoffin,0.0,0.0,0.0,,0.0,0.0,7.0,1.0,5.0,1.0,0.0,
KENTUCKY - Nonmetropolitan Counties,Marion,5.0,0.0,1.0,,1.0,3.0,47.0,24.0,19.0,4.0,0.0,
KENTUCKY - Nonmetropolitan Counties,Marshall,14.0,0.0,3.0,,0.0,11.0,262.0,127.0,121.0,14.0,5.0,
KENTUCKY - Nonmetropolitan Counties,Martin,6.0,0.0,0.0,,2.0,4.0,87.0,30.0,40.0,17.0,0.0,
KENTUCKY - Nonmetropolitan Counties,Mason,4.0,0.0,0.0,,1.0,3.0,87.0,40.0,44.0,3.0,0.0,
KENTUCKY - Nonmetropolitan Counties,McCracken,43.0,1.0,21.0,,8.0,13.0,346.0,139.0,182.0,25.0,2.0,
KENTUCKY - Nonmetropolitan Counties,McCreary,3.0,0.0,1.0,,0.0,2.0,81.0,34.0,37.0,10.0,0.0,
KENTUCKY - Nonmetropolitan Counties,Menifee,0.0,0.0,0.0,,0.0,0.0,44.0,20.0,21.0,3.0,0.0,
KENTUCKY - Nonmetropolitan Counties,Mercer,6.0,0.0,3.0,,0.0,3.0,41.0,16.0,22.0,3.0,0.0,
KENTUCKY - Nonmetropolitan Counties,Metcalfe,0.0,0.0,0.0,,0.0,0.0,49.0,31.0,13.0,5.0,1.0,
KENTUCKY - Nonmetropolitan Counties,Monroe,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
KENTUCKY - Nonmetropolitan Counties,Montgomery,19.0,0.0,2.0,,8.0,9.0,425.0,174.0,237.0,14.0,0.0,
KENTUCKY - Nonmetropolitan Counties,Muhlenberg,4.0,0.0,0.0,,1.0,3.0,53.0,25.0,22.0,6.0,0.0,
KENTUCKY - Nonmetropolitan Counties,Muhlenberg County Police Department,1.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
KENTUCKY - Nonmetropolitan Counties,Nelson,15.0,0.0,5.0,,2.0,8.0,130.0,58.0,61.0,11.0,3.0,
KENTUCKY - Nonmetropolitan Counties,Nicholas,2.0,0.0,0.0,,0.0,2.0,15.0,9.0,4.0,2.0,0.0,
KENTUCKY - Nonmetropolitan Counties,Ohio,17.0,0.0,5.0,,2.0,10.0,120.0,58.0,53.0,9.0,2.0,
KENTUCKY - Nonmetropolitan Counties,Owen,0.0,0.0,0.0,,0.0,0.0,21.0,11.0,10.0,0.0,0.0,
KENTUCKY - Nonmetropolitan Counties,Owsley,0.0,0.0,0.0,,0.0,0.0,4.0,2.0,2.0,0.0,0.0,
KENTUCKY - Nonmetropolitan Counties,Perry,3.0,0.0,0.0,,0.0,3.0,46.0,13.0,17.0,16.0,1.0,
KENTUCKY - Nonmetropolitan Counties,Perry County Police Department,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
KENTUCKY - Nonmetropolitan Counties,Pike,1.0,0.0,0.0,,0.0,1.0,21.0,9.0,11.0,1.0,0.0,
KENTUCKY - Nonmetropolitan Counties,Powell,2.0,0.0,0.0,,0.0,2.0,62.0,24.0,37.0,1.0,0.0,
KENTUCKY - Nonmetropolitan Counties,Pulaski,34.0,0.0,8.0,,12.0,14.0,678.0,373.0,266.0,39.0,2.0,
KENTUCKY - Nonmetropolitan Counties,Robertson,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
KENTUCKY - Nonmetropolitan Counties,Rockcastle,8.0,0.0,0.0,,3.0,5.0,34.0,17.0,9.0,8.0,1.0,
KENTUCKY - Nonmetropolitan Counties,Rowan,1.0,0.0,0.0,,0.0,1.0,49.0,14.0,34.0,1.0,1.0,
KENTUCKY - Nonmetropolitan Counties,Russell,5.0,0.0,1.0,,0.0,4.0,42.0,25.0,12.0,5.0,0.0,
KENTUCKY - Nonmetropolitan Counties,Simpson,2.0,0.0,1.0,,0.0,1.0,112.0,35.0,68.0,9.0,1.0,
KENTUCKY - Nonmetropolitan Counties,Taylor,13.0,1.0,8.0,,0.0,4.0,169.0,57.0,100.0,12.0,1.0,
KENTUCKY - Nonmetropolitan Counties,Todd,0.0,0.0,0.0,,0.0,0.0,84.0,44.0,34.0,6.0,0.0,
KENTUCKY - Nonmetropolitan Counties,Union,12.0,0.0,1.0,,0.0,11.0,69.0,17.0,48.0,4.0,0.0,
KENTUCKY - Nonmetropolitan Counties,Washington,0.0,0.0,0.0,,0.0,0.0,25.0,10.0,11.0,4.0,0.0,
KENTUCKY - Nonmetropolitan Counties,Wayne,1.0,0.0,0.0,,0.0,1.0,34.0,16.0,16.0,2.0,1.0,
KENTUCKY - Nonmetropolitan Counties,Webster,2.0,0.0,1.0,,1.0,0.0,16.0,6.0,7.0,3.0,0.0,
KENTUCKY - Nonmetropolitan Counties,Whitley,11.0,0.0,0.0,,2.0,9.0,217.0,123.0,77.0,17.0,5.0,
KENTUCKY - Nonmetropolitan Counties,Wolfe,5.0,0.0,0.0,,1.0,4.0,54.0,26.0,20.0,8.0,0.0,
LOUISIANA - Metropolitan Counties,Acadia4,62.0,0.0,0.0,,10.0,52.0,471.0,154.0,242.0,75.0,0.0,
LOUISIANA - Metropolitan Counties,Ascension,335.0,11.0,35.0,,36.0,253.0,2705.0,627.0,1926.0,152.0,6.0,
LOUISIANA - Metropolitan Counties,Bossier,56.0,0.0,3.0,,6.0,47.0,450.0,78.0,333.0,39.0,1.0,
LOUISIANA - Metropolitan Counties,Caddo,84.0,2.0,4.0,,3.0,75.0,813.0,195.0,552.0,66.0,2.0,
LOUISIANA - Metropolitan Counties,Calcasieu,423.0,3.0,54.0,,37.0,329.0,4187.0,1295.0,2714.0,178.0,5.0,
LOUISIANA - Metropolitan Counties,Cameron,15.0,0.0,2.0,,0.0,13.0,134.0,26.0,102.0,6.0,0.0,
LOUISIANA - Metropolitan Counties,De Soto4, 8,,1.0,7.0,,6.0,,459.0,148.0,280.0,31.0,0.0,
LOUISIANA - Metropolitan Counties,East Baton Rouge4,295.0,10.0,20.0,,159.0,106.0,6663.0,1240.0,5274.0,149.0,22.0,
LOUISIANA - Metropolitan Counties,East Feliciana,50.0,1.0,5.0,,4.0,40.0,137.0,26.0,99.0,12.0,0.0,
LOUISIANA - Metropolitan Counties,Grant,8.0,1.0,0.0,,0.0,7.0,166.0,74.0,88.0,4.0,0.0,
LOUISIANA - Metropolitan Counties,Iberia,143.0,2.0,7.0,,44.0,90.0,1366.0,455.0,886.0,25.0,2.0,
LOUISIANA - Metropolitan Counties,Iberville4,284.0,3.0,8.0,,20.0,253.0,548.0,129.0,410.0,9.0,0.0,
LOUISIANA - Metropolitan Counties,Jefferson4,1667.0,43.0,84.0,,477.0,1063.0,12476.0,2129.0,9608.0,739.0,69.0,
LOUISIANA - Metropolitan Counties,Lafayette4,352.0,5.0,16.0,,56.0,275.0,1899.0,385.0,1332.0,182.0,,
LOUISIANA - Metropolitan Counties,Lafourche,51.0,0.0,0.0,,15.0,36.0,1676.0,453.0,1162.0,61.0,7.0,
LOUISIANA - Metropolitan Counties,Livingston4, 5,,4.0,28.0,,14.0,,2743.0,1000.0,1731.0,12.0,0.0,
LOUISIANA - Metropolitan Counties,Ouachita4,507.0,1.0,4.0,,41.0,461.0,2741.0,945.0,1659.0,137.0,8.0,
LOUISIANA - Metropolitan Counties,Plaquemines,32.0,1.0,3.0,,2.0,26.0,269.0,65.0,191.0,13.0,2.0,
LOUISIANA - Metropolitan Counties,Pointe Coupee,125.0,1.0,10.0,,9.0,105.0,295.0,108.0,166.0,21.0,2.0,
LOUISIANA - Metropolitan Counties,Rapides,270.0,0.0,27.0,,11.0,232.0,1857.0,565.0,1087.0,205.0,4.0,
LOUISIANA - Metropolitan Counties,St. Bernard4, 6,86.0,1.0,1.0,,23.0,61.0,833.0,154.0,631.0,48.0,10.0,
LOUISIANA - Metropolitan Counties,St. Charles4,175.0,4.0,13.0,,22.0,136.0,1027.0,204.0,735.0,88.0,9.0,
LOUISIANA - Metropolitan Counties,St. Helena4,35.0,0.0,1.0,,2.0,32.0,167.0,58.0,97.0,12.0,2.0,
LOUISIANA - Metropolitan Counties,St. James,83.0,0.0,5.0,,4.0,74.0,464.0,75.0,371.0,18.0,3.0,
LOUISIANA - Metropolitan Counties,St. John the Baptist8,,7.0,4.0,,43.0,,1324.0,298.0,965.0,61.0,0.0,
LOUISIANA - Metropolitan Counties,St. Martin4,102.0,1.0,8.0,,10.0,83.0,260.0,82.0,173.0,5.0,0.0,
LOUISIANA - Metropolitan Counties,St. Tammany4,225.0,4.0,15.0,,18.0,188.0,1611.0,388.0,1119.0,104.0,13.0,
LOUISIANA - Metropolitan Counties,Terrebonne,164.0,4.0,7.0,,32.0,121.0,2343.0,373.0,1901.0,69.0,2.0,
LOUISIANA - Metropolitan Counties,Union4,29.0,0.0,1.0,,1.0,27.0,54.0,15.0,38.0,1.0,0.0,
LOUISIANA - Metropolitan Counties,Vermilion4, 7,87.0,1.0,2.0,,16.0,68.0,,304.0,342.0,,0.0,
LOUISIANA - Metropolitan Counties,Webster4,106.0,1.0,6.0,,0.0,99.0,201.0,85.0,93.0,23.0,0.0,
LOUISIANA - Metropolitan Counties,West Baton Rouge4,61.0,1.0,7.0,,8.0,45.0,479.0,63.0,379.0,37.0,0.0,
LOUISIANA - Metropolitan Counties,West Feliciana,18.0,0.0,1.0,,1.0,16.0,90.0,13.0,73.0,4.0,1.0,
LOUISIANA - Nonmetropolitan Counties,Allen4, 8,4.0,2.0,0.0,,0.0,2.0,,,,6.0,,
LOUISIANA - Nonmetropolitan Counties,Assumption4,61.0,3.0,1.0,,2.0,55.0,327.0,90.0,209.0,28.0,2.0,
LOUISIANA - Nonmetropolitan Counties,Avoyelles4,96.0,1.0,18.0,,1.0,76.0,431.0,135.0,287.0,9.0,5.0,
LOUISIANA - Nonmetropolitan Counties,Beauregard,13.0,2.0,3.0,,1.0,7.0,335.0,72.0,239.0,24.0,1.0,
LOUISIANA - Nonmetropolitan Counties,Bienville4,44.0,0.0,2.0,,8.0,34.0,223.0,71.0,135.0,17.0,0.0,
LOUISIANA - Nonmetropolitan Counties,Caldwell4,23.0,0.0,0.0,,2.0,21.0,240.0,69.0,157.0,14.0,0.0,
LOUISIANA - Nonmetropolitan Counties,Claiborne4,28.0,1.0,6.0,,2.0,19.0,239.0,69.0,156.0,14.0,2.0,
LOUISIANA - Nonmetropolitan Counties,Concordia4,63.0,2.0,2.0,,6.0,53.0,306.0,112.0,174.0,20.0,0.0,
LOUISIANA - Nonmetropolitan Counties,East Carroll,5.0,3.0,0.0,,0.0,2.0,32.0,18.0,12.0,2.0,0.0,
LOUISIANA - Nonmetropolitan Counties,Evangeline,36.0,0.0,4.0,,2.0,30.0,445.0,98.0,320.0,27.0,0.0,
LOUISIANA - Nonmetropolitan Counties,Franklin4,10.0,0.0,2.0,,1.0,7.0,149.0,41.0,90.0,18.0,0.0,
LOUISIANA - Nonmetropolitan Counties,Jackson4,32.0,0.0,5.0,,0.0,27.0,80.0,27.0,51.0,2.0,0.0,
LOUISIANA - Nonmetropolitan Counties,La Salle4,29.0,1.0,1.0,,4.0,23.0,38.0,14.0,15.0,9.0,1.0,
LOUISIANA - Nonmetropolitan Counties,Lincoln4,57.0,2.0,3.0,,0.0,52.0,239.0,83.0,154.0,2.0,0.0,
LOUISIANA - Nonmetropolitan Counties,Madison,22.0,1.0,3.0,,1.0,17.0,76.0,22.0,46.0,8.0,0.0,
LOUISIANA - Nonmetropolitan Counties,Morehouse,8.0,1.0,1.0,,0.0,6.0,221.0,41.0,168.0,12.0,1.0,
LOUISIANA - Nonmetropolitan Counties,Natchitoches4,52.0,1.0,3.0,,4.0,44.0,490.0,85.0,383.0,22.0,0.0,
LOUISIANA - Nonmetropolitan Counties,Red River4,24.0,0.0,0.0,,0.0,24.0,111.0,21.0,78.0,12.0,0.0,
LOUISIANA - Nonmetropolitan Counties,Richland4,50.0,1.0,3.0,,2.0,44.0,257.0,87.0,158.0,12.0,0.0,
LOUISIANA - Nonmetropolitan Counties,Sabine4,6.0,1.0,1.0,,0.0,4.0,47.0,1.0,45.0,1.0,0.0,
LOUISIANA - Nonmetropolitan Counties,St. Landry4,108.0,0.0,6.0,,21.0,81.0,851.0,388.0,419.0,44.0,0.0,
LOUISIANA - Nonmetropolitan Counties,Vernon4,96.0,0.0,4.0,,3.0,89.0,621.0,134.0,448.0,39.0,4.0,
LOUISIANA - Nonmetropolitan Counties,Washington4,130.0,1.0,13.0,,7.0,109.0,732.0,235.0,430.0,67.0,1.0,
LOUISIANA - Nonmetropolitan Counties,West Carroll4,28.0,0.0,2.0,,1.0,25.0,277.0,109.0,154.0,14.0,0.0,
LOUISIANA - Nonmetropolitan Counties,Winn,13.0,0.0,0.0,,0.0,13.0,80.0,25.0,46.0,9.0,0.0,
MAINE - Metropolitan Counties,Androscoggin,15.0,0.0,,8.0,1.0,6.0,179.0,70.0,101.0,8.0,2.0,
MAINE - Metropolitan Counties,Cumberland,29.0,0.0,,9.0,7.0,13.0,645.0,283.0,331.0,31.0,3.0,
MAINE - Metropolitan Counties,Penobscot,10.0,0.0,,1.0,8.0,1.0,404.0,114.0,267.0,23.0,2.0,
MAINE - Metropolitan Counties,Sagadahoc,3.0,0.0,,1.0,0.0,2.0,116.0,34.0,76.0,6.0,0.0,
MAINE - Metropolitan Counties,York,17.0,0.0,,0.0,3.0,14.0,391.0,144.0,228.0,19.0,0.0,
MAINE - Nonmetropolitan Counties,Aroostook,6.0,0.0,,0.0,1.0,5.0,58.0,12.0,46.0,0.0,1.0,
MAINE - Nonmetropolitan Counties,Franklin,8.0,0.0,3.0,,0.0,5.0,70.0,14.0,53.0,3.0,0.0,
MAINE - Nonmetropolitan Counties,Hancock,0.0,0.0,,0.0,0.0,0.0,132.0,29.0,97.0,6.0,0.0,
MAINE - Nonmetropolitan Counties,Kennebec,17.0,0.0,8.0,,4.0,5.0,244.0,68.0,161.0,15.0,1.0,
MAINE - Nonmetropolitan Counties,Knox,4.0,0.0,,0.0,1.0,3.0,235.0,53.0,178.0,4.0,0.0,
MAINE - Nonmetropolitan Counties,Lincoln,43.0,0.0,,15.0,2.0,26.0,204.0,57.0,146.0,1.0,1.0,
MAINE - Nonmetropolitan Counties,Oxford,11.0,0.0,,7.0,2.0,2.0,410.0,113.0,283.0,14.0,0.0,
MAINE - Nonmetropolitan Counties,Piscataquis,3.0,0.0,,0.0,0.0,3.0,60.0,15.0,44.0,1.0,0.0,
MAINE - Nonmetropolitan Counties,Somerset,24.0,0.0,10.0,,6.0,8.0,377.0,145.0,198.0,34.0,0.0,
MAINE - Nonmetropolitan Counties,Waldo,16.0,0.0,,0.0,2.0,14.0,163.0,70.0,85.0,8.0,1.0,
